Epoch:0,Train_loss:0.701531320810318,Train_acc:0.5375,Dis:3.660637378692627
Epoch:1,Train_loss:0.6566948791344961,Train_acc:0.56625,Dis:0.5006211400032043
Epoch:2,Train_loss:0.617995023727417,Train_acc:0.571875,Dis:0.4196186661720276
Epoch:3,Train_loss:0.5901615073283514,Train_acc:0.625,Dis:0.44931280612945557
Epoch:4,Train_loss:0.5467662165562311,Train_acc:0.6275,Dis:0.5287250876426697
Epoch:5,Train_loss:0.4959630221128464,Train_acc:0.733125,Dis:0.6173310279846191
Epoch:6,Train_loss:0.4467116743326187,Train_acc:0.765,Dis:0.6898924112319946
Epoch:7,Train_loss:0.38389648993810016,Train_acc:0.835,Dis:0.7676227688789368
Epoch:8,Train_loss:0.3332337786753972,Train_acc:0.8525,Dis:0.7685686945915222
Epoch:9,Train_loss:0.28127165883779526,Train_acc:0.861875,Dis:0.73006272315979
Epoch:10,Train_loss:0.24367773036162058,Train_acc:0.88625,Dis:0.6600888967514038
Epoch:11,Train_loss:0.20734591285387674,Train_acc:0.911875,Dis:0.5574327111244202
Epoch:12,Train_loss:0.18539124727249146,Train_acc:0.928125,Dis:0.4877285063266754
Epoch:13,Train_loss:0.16858126471439996,Train_acc:0.93375,Dis:0.4476075768470764
Epoch:14,Train_loss:0.15431159486373267,Train_acc:0.94625,Dis:0.38048461079597473
Epoch:15,Train_loss:0.13435901328921318,Train_acc:0.9575,Dis:0.35411810874938965
Epoch:16,Train_loss:0.12937869876623154,Train_acc:0.96375,Dis:0.3324051797389984
Epoch:17,Train_loss:0.11261248588562012,Train_acc:0.9675,Dis:0.2717931568622589
Epoch:18,Train_loss:0.11233604078491528,Train_acc:0.9675,Dis:0.2248733937740326
Epoch:19,Train_loss:0.10421611368656158,Train_acc:0.973125,Dis:0.1815676987171173
Epoch:20,Train_loss:0.10300590159992377,Train_acc:0.9775,Dis:0.1640259176492691
Epoch:21,Train_loss:0.09086740451554458,Train_acc:0.981875,Dis:0.14474733173847198
Epoch:22,Train_loss:0.08458586285511653,Train_acc:0.985,Dis:0.1360531598329544
Epoch:23,Train_loss:0.07776319421827793,Train_acc:0.986875,Dis:0.12060175091028214
Epoch:24,Train_loss:0.07198629466195901,Train_acc:0.985,Dis:0.10234001278877258
Epoch:25,Train_loss:0.07525108940899372,Train_acc:0.986875,Dis:0.09154418110847473
Epoch:26,Train_loss:0.06789166790743668,Train_acc:0.990625,Dis:0.08801458775997162
Epoch:27,Train_loss:0.06688743767639001,Train_acc:0.990625,Dis:0.07722852379083633
Epoch:28,Train_loss:0.06546906568109989,Train_acc:0.990625,Dis:0.09515116363763809
Epoch:29,Train_loss:0.058925009643038116,Train_acc:0.991875,Dis:0.0894329771399498
Epoch:30,Train_loss:0.05414253938943148,Train_acc:0.991875,Dis:0.07581228762865067
Epoch:31,Train_loss:0.054585342605908714,Train_acc:0.990625,Dis:0.06721531599760056
Epoch:32,Train_loss:0.053053261091311775,Train_acc:0.991875,Dis:0.06479734927415848
Epoch:33,Train_loss:0.04887866601347923,Train_acc:0.994375,Dis:0.06472963839769363
Epoch:34,Train_loss:0.04936165641993284,Train_acc:0.995,Dis:0.049005500972270966
Epoch:35,Train_loss:0.04635523694256941,Train_acc:0.993125,Dis:0.04283858835697174
Epoch:36,Train_loss:0.04412169257799784,Train_acc:0.996875,Dis:0.05026666447520256
Epoch:37,Train_loss:0.04277978278696537,Train_acc:0.994375,Dis:0.046866342425346375
Epoch:38,Train_loss:0.04342030516515175,Train_acc:0.991875,Dis:0.04130667820572853
Epoch:39,Train_loss:0.04257216832290093,Train_acc:0.996875,Dis:0.04650604724884033
Epoch:40,Train_loss:0.04133537535866102,Train_acc:0.995,Dis:0.04219956323504448
Epoch:41,Train_loss:0.03738061742236217,Train_acc:0.995,Dis:0.040974292904138565
Epoch:42,Train_loss:0.037772455563147865,Train_acc:0.99375,Dis:0.03486596792936325
best_acc:0.996875 average_time:1.8807585405748943test_loss:0.03584137527892987, test_acc:0.995
