Epoch:0,Train_loss:0.7185053924719492,Train_acc:0.534375,Dis:52.003196716308594
Epoch:1,Train_loss:0.6960954864819845,Train_acc:0.525,Dis:0.1579698622226715
Epoch:2,Train_loss:0.6669072012106577,Train_acc:0.5375,Dis:0.1530054360628128
Epoch:3,Train_loss:0.6500413119792938,Train_acc:0.560625,Dis:0.14706207811832428
Epoch:4,Train_loss:0.6307960251967112,Train_acc:0.559375,Dis:0.15789581835269928
Epoch:5,Train_loss:0.6084843973318735,Train_acc:0.584375,Dis:0.17348383367061615
Epoch:6,Train_loss:0.5911911725997925,Train_acc:0.591875,Dis:0.19631583988666534
Epoch:7,Train_loss:0.5560476978619894,Train_acc:0.62125,Dis:0.2788810729980469
Epoch:8,Train_loss:0.5324608037869135,Train_acc:0.636875,Dis:0.30091986060142517
Epoch:9,Train_loss:0.4940791328748067,Train_acc:0.68375,Dis:0.3042627274990082
Epoch:10,Train_loss:0.46129898726940155,Train_acc:0.725625,Dis:0.325191855430603
Epoch:11,Train_loss:0.4237265388170878,Train_acc:0.76125,Dis:0.3419312536716461
Epoch:12,Train_loss:0.38960478206475574,Train_acc:0.789375,Dis:0.3618500828742981
Epoch:13,Train_loss:0.3652898122866948,Train_acc:0.811875,Dis:0.36052578687667847
Epoch:14,Train_loss:0.3379440555969874,Train_acc:0.830625,Dis:0.35116419196128845
Epoch:15,Train_loss:0.3046867673595746,Train_acc:0.845625,Dis:0.3124009966850281
Epoch:16,Train_loss:0.28501977523167926,Train_acc:0.870625,Dis:0.29146358370780945
Epoch:17,Train_loss:0.2560831507047017,Train_acc:0.8925,Dis:0.2653403580188751
Epoch:18,Train_loss:0.25295217831929523,Train_acc:0.915625,Dis:0.224537193775177
Epoch:19,Train_loss:0.22726561625798544,Train_acc:0.91125,Dis:0.19640183448791504
Epoch:20,Train_loss:0.21971644709507623,Train_acc:0.904375,Dis:0.1781892329454422
Epoch:21,Train_loss:0.20271330078442892,Train_acc:0.926875,Dis:0.143123596906662
Epoch:22,Train_loss:0.18884187440077463,Train_acc:0.9325,Dis:0.13137534260749817
Epoch:23,Train_loss:0.17247335612773895,Train_acc:0.93375,Dis:0.11649195849895477
Epoch:24,Train_loss:0.16267052913705507,Train_acc:0.94,Dis:0.10874847322702408
Epoch:25,Train_loss:0.1618069683512052,Train_acc:0.948125,Dis:0.1122889295220375
Epoch:26,Train_loss:0.14965696508685747,Train_acc:0.95375,Dis:0.10443684458732605
Epoch:27,Train_loss:0.14554494495193163,Train_acc:0.955625,Dis:0.09191064536571503
Epoch:28,Train_loss:0.1372286987801393,Train_acc:0.95875,Dis:0.09103313088417053
Epoch:29,Train_loss:0.12961397568384805,Train_acc:0.959375,Dis:0.0797729417681694
Epoch:30,Train_loss:0.1203916644056638,Train_acc:0.965625,Dis:0.07057974487543106
Epoch:31,Train_loss:0.1195968675116698,Train_acc:0.964375,Dis:0.07434739917516708
Epoch:32,Train_loss:0.1172437568505605,Train_acc:0.970625,Dis:0.06426908820867538
Epoch:33,Train_loss:0.11046787227193515,Train_acc:0.97125,Dis:0.06002861261367798
Epoch:34,Train_loss:0.10713893175125122,Train_acc:0.974375,Dis:0.05627315491437912
Epoch:35,Train_loss:0.10064490139484406,Train_acc:0.979375,Dis:0.05011451244354248
Epoch:36,Train_loss:0.09404287673532963,Train_acc:0.98125,Dis:0.061660293489694595
Epoch:37,Train_loss:0.09214087575674057,Train_acc:0.98125,Dis:0.0536295585334301
Epoch:38,Train_loss:0.09287576377391815,Train_acc:0.98,Dis:0.04750869423151016
Epoch:39,Train_loss:0.08914898335933685,Train_acc:0.980625,Dis:0.05568063259124756
Epoch:40,Train_loss:0.08897400585313638,Train_acc:0.97875,Dis:0.04417784884572029
Epoch:41,Train_loss:0.0812529946366946,Train_acc:0.984375,Dis:0.037204861640930176
Epoch:42,Train_loss:0.07682620485623677,Train_acc:0.988125,Dis:0.034487128257751465
Epoch:43,Train_loss:0.07796768161157767,Train_acc:0.985625,Dis:0.033445168286561966
Epoch:44,Train_loss:0.07297192700207233,Train_acc:0.985625,Dis:0.03225388005375862
Epoch:45,Train_loss:0.06858671394487222,Train_acc:0.986875,Dis:0.030475690960884094
Epoch:46,Train_loss:0.06912959429124992,Train_acc:0.99,Dis:0.041264668107032776
Epoch:47,Train_loss:0.06421705397466819,Train_acc:0.990625,Dis:0.03539521247148514
Epoch:48,Train_loss:0.06715798005461693,Train_acc:0.991875,Dis:0.027323981747031212
Epoch:49,Train_loss:0.06551742057005565,Train_acc:0.99125,Dis:0.023573298007249832
Epoch:50,Train_loss:0.05834281134108702,Train_acc:0.991875,Dis:0.02256546914577484
Epoch:51,Train_loss:0.058218264331420265,Train_acc:0.9925,Dis:0.022125842049717903
Epoch:52,Train_loss:0.058734566594163574,Train_acc:0.9925,Dis:0.02529519982635975
Epoch:53,Train_loss:0.05826242764790853,Train_acc:0.9925,Dis:0.020866064354777336
Epoch:54,Train_loss:0.05756249154607455,Train_acc:0.9925,Dis:0.018664846196770668
Epoch:55,Train_loss:0.05723514842490355,Train_acc:0.995625,Dis:0.017639612779021263
Epoch:56,Train_loss:0.0514079574495554,Train_acc:0.991875,Dis:0.019060097634792328
Epoch:57,Train_loss:0.05045869698127111,Train_acc:0.990625,Dis:0.019172636792063713
Epoch:58,Train_loss:0.04741176373014847,Train_acc:0.995,Dis:0.018872369080781937
Epoch:59,Train_loss:0.052339560041824974,Train_acc:0.996875,Dis:0.017812687903642654
Epoch:60,Train_loss:0.049642942224939667,Train_acc:0.99375,Dis:0.017251593992114067
Epoch:61,Train_loss:0.04829674120992422,Train_acc:0.993125,Dis:0.016254162415862083
Epoch:62,Train_loss:0.04395606772353252,Train_acc:0.991875,Dis:0.015282126143574715
Epoch:63,Train_loss:0.04589869982252518,Train_acc:0.991875,Dis:0.015005694702267647
Epoch:64,Train_loss:0.04353816993534565,Train_acc:0.991875,Dis:0.014069599099457264
Epoch:65,Train_loss:0.04373468707005183,Train_acc:0.99625,Dis:0.01346286479383707
best_acc:0.996875 average_time:1.7998744502212063test_loss:0.04294491931796074, test_acc:0.9975
