epoch:0 loss:0.30135721324897485 dis:2.4544222354888916
epoch:100 loss:0.2830197233717214 dis:0.17827163636684418
epoch:200 loss:0.2804934206554758 dis:0.26115456223487854
epoch:300 loss:0.2768753017742502 dis:0.5777850151062012
epoch:400 loss:0.269016728445616 dis:0.8289106488227844
epoch:500 loss:0.25595104235265276 dis:1.3131293058395386
epoch:600 loss:0.24038850290566216 dis:1.416118860244751
epoch:700 loss:0.22748290748366515 dis:1.0910016298294067
epoch:800 loss:0.2171542770031516 dis:0.8462775349617004
epoch:900 loss:0.2078263830265799 dis:0.6626123189926147
epoch:1000 loss:0.19906060168500472 dis:0.5504999160766602
epoch:1100 loss:0.18866670731759166 dis:0.6098322868347168
epoch:1200 loss:0.17818303124956708 dis:0.5263838171958923
epoch:1300 loss:0.16839270538399956 dis:0.41951602697372437
epoch:1400 loss:0.15969079114094187 dis:0.32754626870155334
epoch:1500 loss:0.15222266471440077 dis:0.24979086220264435
epoch:1600 loss:0.14596162982497368 dis:0.19043976068496704
epoch:1700 loss:0.14078312831307283 dis:0.14504721760749817
epoch:1800 loss:0.13653574684763362 dis:0.11095085740089417
epoch:1900 loss:0.13306315694828652 dis:0.085657499730587
epoch:2000 loss:0.13021950355936088 dis:0.0670604407787323
epoch:2100 loss:0.12787729748473314 dis:0.05487824231386185
epoch:2200 loss:0.12588203195460002 dis:0.04440497234463692
epoch:2300 loss:0.12418319520199103 dis:0.0380043163895607
epoch:2400 loss:0.12269121570664059 dis:0.034833211451768875
epoch:2500 loss:0.12135556589255864 dis:0.034150898456573486
epoch:2600 loss:0.12010490153058367 dis:0.03522598743438721
epoch:2700 loss:0.11892428063423062 dis:0.038800306618213654
epoch:2800 loss:0.1177625059555193 dis:0.04204834625124931
epoch:2900 loss:0.11660765004201588 dis:0.043322477489709854
epoch:3000 loss:0.11546899461913879 dis:0.04456717520952225
epoch:3100 loss:0.11432480274663492 dis:0.044710755348205566
epoch:3200 loss:0.11316322064308786 dis:0.04439862444996834
epoch:3300 loss:0.11197368521544462 dis:0.04563276842236519
epoch:3400 loss:0.11071469471950397 dis:0.04548187926411629
epoch:3500 loss:0.10941671529629846 dis:0.04658692330121994
epoch:3600 loss:0.10810189883050292 dis:0.0472659133374691
epoch:3700 loss:0.10682130169387787 dis:0.047918230295181274
epoch:3800 loss:0.10562162005219553 dis:0.04316491261124611
