epoch:0 train_loss:0.36553302325301024 valid_loss:6.070062160491943 dis:0.06049516052007675
epoch:1000 train_loss:0.10070577445588223 valid_loss:1.1500604152679443 dis:283.4302673339844
epoch:2000 train_loss:0.08539498924417684 valid_loss:0.8812370300292969 dis:73.35780334472656
epoch:3000 train_loss:0.08172345317486475 valid_loss:0.7885600924491882 dis:40.7239875793457
epoch:4000 train_loss:0.08020906675094257 valid_loss:0.7075156569480896 dis:14.468033790588379
epoch:5000 train_loss:0.07713533241894999 valid_loss:0.5810407996177673 dis:4.924986839294434
epoch:6000 train_loss:0.07509467896610376 valid_loss:0.5032779574394226 dis:6.749146938323975
epoch:7000 train_loss:0.07256396672929279 valid_loss:0.40619203448295593 dis:16.377796173095703
epoch:8000 train_loss:0.07082216992075496 valid_loss:0.32907602190971375 dis:15.699397087097168
epoch:9000 train_loss:0.06986247861794113 valid_loss:0.30464500188827515 dis:7.442689418792725
epoch:10000 train_loss:0.06978344560475501 valid_loss:0.30886611342430115 dis:1.940977692604065
epoch:11000 train_loss:0.06980869480770596 valid_loss:0.3156898319721222 dis:1.3477786779403687
epoch:12000 train_loss:0.06984005928422349 valid_loss:0.3191440999507904 dis:1.4117408990859985
epoch:13000 train_loss:0.06956852264822094 valid_loss:0.3156496286392212 dis:1.4755347967147827
epoch:14000 train_loss:0.07053665683310169 valid_loss:0.39048922061920166 dis:1.565342664718628
epoch:15000 train_loss:0.06940237408421182 valid_loss:0.3159293830394745 dis:1.6478816270828247
