epoch:0 train_loss:0.3317535024075731 valid_loss:5.427128791809082 dis:161.59320068359375
epoch:1000 train_loss:0.0726079917685251 valid_loss:6.964226245880127 dis:606.8851928710938
epoch:2000 train_loss:0.06960264810282207 valid_loss:9.533426284790039 dis:51.53680419921875
epoch:3000 train_loss:0.0696000488800478 valid_loss:11.277386665344238 dis:17.238950729370117
epoch:4000 train_loss:0.06987790398073793 valid_loss:11.820735931396484 dis:23.4244327545166
epoch:5000 train_loss:0.06973486631832772 valid_loss:11.49921703338623 dis:25.77698516845703
epoch:6000 train_loss:0.06967525664898368 valid_loss:10.691289901733398 dis:15.403834342956543
epoch:7000 train_loss:0.06962727736056477 valid_loss:9.722408294677734 dis:12.132843971252441
epoch:8000 train_loss:0.06959517131201093 valid_loss:9.109606742858887 dis:12.66320514678955
epoch:9000 train_loss:0.06957657453851326 valid_loss:8.673711776733398 dis:12.109786033630371
epoch:10000 train_loss:0.06954745481549784 valid_loss:8.332395553588867 dis:8.637636184692383
epoch:11000 train_loss:0.06951431043959182 valid_loss:8.074319839477539 dis:8.3494873046875
epoch:12000 train_loss:0.06947528912410994 valid_loss:7.863101482391357 dis:8.710806846618652
epoch:13000 train_loss:0.0694389384126738 valid_loss:7.686572551727295 dis:8.857939720153809
epoch:14000 train_loss:0.06939634861325826 valid_loss:7.5343499183654785 dis:8.84976863861084
epoch:15000 train_loss:0.0693611884813528 valid_loss:7.398181438446045 dis:8.980298042297363
epoch:16000 train_loss:0.06931688490202809 valid_loss:7.260082244873047 dis:8.761738777160645
epoch:17000 train_loss:0.06927263365404239 valid_loss:7.1380486488342285 dis:8.74532699584961
epoch:18000 train_loss:0.06922957832402205 valid_loss:7.020316123962402 dis:8.605698585510254
epoch:19000 train_loss:0.06918543276954948 valid_loss:6.92054557800293 dis:8.597865104675293
epoch:20000 train_loss:0.06914675114318386 valid_loss:6.832828044891357 dis:8.365190505981445
epoch:21000 train_loss:0.0691010768845284 valid_loss:6.747612476348877 dis:8.274357795715332
