epoch:0 train_loss:0.40010661775526296 valid_loss:17.32793617248535 dis:73.51721954345703
epoch:100 train_loss:0.2673657681457264 valid_loss:16.313016891479492 dis:1.4283103942871094
epoch:200 train_loss:0.25528269125664305 valid_loss:15.72044849395752 dis:3.8365039825439453
epoch:300 train_loss:0.23074855629685273 valid_loss:14.16836166381836 dis:14.832144737243652
epoch:400 train_loss:0.16999935707503647 valid_loss:12.377030372619629 dis:20.091163635253906
epoch:500 train_loss:0.1323619450916421 valid_loss:14.066755294799805 dis:4.885035037994385
epoch:600 train_loss:0.12019520063770087 valid_loss:13.830692291259766 dis:0.7771664261817932
epoch:700 train_loss:0.11520186466741941 valid_loss:12.553852081298828 dis:0.25712451338768005
epoch:800 train_loss:0.11237580493987723 valid_loss:11.243414878845215 dis:0.17250016331672668
epoch:900 train_loss:0.11010168276291456 valid_loss:10.268087387084961 dis:0.15981422364711761
epoch:1000 train_loss:0.10831342834844135 valid_loss:9.54690933227539 dis:0.13032887876033783
epoch:1100 train_loss:0.10691927025724655 valid_loss:8.928519248962402 dis:0.11273309588432312
epoch:1200 train_loss:0.10581377778799862 valid_loss:8.367596626281738 dis:0.0982772558927536
epoch:1300 train_loss:0.10492849172178216 valid_loss:7.89854097366333 dis:0.08536715805530548
epoch:1400 train_loss:0.10420847639807823 valid_loss:7.463967323303223 dis:0.07682226598262787
epoch:1500 train_loss:0.10360541587983285 valid_loss:7.06502103805542 dis:0.06824960559606552
epoch:1600 train_loss:0.10308918746531776 valid_loss:6.725872039794922 dis:0.06059660017490387
epoch:1700 train_loss:0.10263501174044425 valid_loss:6.431424617767334 dis:0.05526859685778618
epoch:1800 train_loss:0.10222421173319814 valid_loss:6.175126075744629 dis:0.050886187702417374
epoch:1900 train_loss:0.10184512337276287 valid_loss:5.95469331741333 dis:0.047528915107250214
epoch:2000 train_loss:0.10148627373385262 valid_loss:5.754796028137207 dis:0.045537032186985016
epoch:2100 train_loss:0.101142979696872 valid_loss:5.575099945068359 dis:0.04448093846440315
epoch:2200 train_loss:0.10080728434883997 valid_loss:5.4134111404418945 dis:0.04440617933869362
epoch:2300 train_loss:0.10047686783578315 valid_loss:5.2695841789245605 dis:0.045495498925447464
epoch:2400 train_loss:0.10014623533131449 valid_loss:5.1340227127075195 dis:0.04736281558871269
epoch:2500 train_loss:0.09981325732351697 valid_loss:5.004892826080322 dis:0.05086149647831917
epoch:2600 train_loss:0.09947203536544863 valid_loss:4.880399227142334 dis:0.056120239198207855
epoch:2700 train_loss:0.09911826557202447 valid_loss:4.761234283447266 dis:0.06282053887844086
epoch:2800 train_loss:0.09874752663279322 valid_loss:4.643897533416748 dis:0.07073064148426056
epoch:2900 train_loss:0.09835480705907372 valid_loss:4.525462627410889 dis:0.07990816980600357
epoch:3000 train_loss:0.09793739380584247 valid_loss:4.401153087615967 dis:0.09037048369646072
epoch:3100 train_loss:0.09749348905262976 valid_loss:4.267642021179199 dis:0.10105124861001968
epoch:3200 train_loss:0.09702475935347835 valid_loss:4.133635997772217 dis:0.11068832129240036
epoch:3300 train_loss:0.09653886017265335 valid_loss:4.003391742706299 dis:0.11774946749210358
epoch:3400 train_loss:0.09604616382534789 valid_loss:3.8869783878326416 dis:0.12202732264995575
epoch:3500 train_loss:0.0955573597034499 valid_loss:3.7959158420562744 dis:0.12444788962602615
epoch:3600 train_loss:0.09508061851610722 valid_loss:3.737884521484375 dis:0.12804295122623444
epoch:3700 train_loss:0.09462024188456462 valid_loss:3.7150909900665283 dis:0.13643522560596466
epoch:3800 train_loss:0.09417660330394195 valid_loss:3.7221968173980713 dis:0.15521489083766937
epoch:3900 train_loss:0.09378129218315694 valid_loss:3.751843214035034 dis:0.14488893747329712
epoch:4000 train_loss:0.09339819902926466 valid_loss:3.7892112731933594 dis:0.111124187707901
epoch:4100 train_loss:0.09346042555142903 valid_loss:3.876295566558838 dis:0.10148413479328156
epoch:4200 train_loss:0.09272835288543822 valid_loss:3.9037654399871826 dis:0.09446562826633453
epoch:4300 train_loss:0.09245962977642921 valid_loss:3.939117670059204 dis:0.08356470614671707
best_valid_loss:3.7150909900665283 average_time:7.445027362216603
