epoch:0 train_loss:0.7652243130126071 valid_loss:20.79998779296875 dis:73.04224395751953
epoch:100 train_loss:0.2842126152127261 valid_loss:17.2166748046875 dis:0.5792666673660278
epoch:200 train_loss:0.26446015533163014 valid_loss:15.961712837219238 dis:1.4347087144851685
epoch:300 train_loss:0.252645118906978 valid_loss:15.283747673034668 dis:2.701336622238159
epoch:400 train_loss:0.24008478764314534 valid_loss:15.111027717590332 dis:5.120476722717285
epoch:500 train_loss:0.22191330283608568 valid_loss:14.852946281433105 dis:5.207215309143066
epoch:600 train_loss:0.19665850323535383 valid_loss:13.793482780456543 dis:4.001964569091797
epoch:700 train_loss:0.16621196020329446 valid_loss:11.841399192810059 dis:3.3616695404052734
epoch:800 train_loss:0.13917794364888092 valid_loss:9.787280082702637 dis:2.3830296993255615
epoch:900 train_loss:0.12269140547610555 valid_loss:8.361226081848145 dis:1.3585727214813232
epoch:1000 train_loss:0.11484308810270394 valid_loss:7.726484775543213 dis:0.7515619993209839
epoch:1100 train_loss:0.11135827459356591 valid_loss:7.673227310180664 dis:0.45634686946868896
epoch:1200 train_loss:0.10959922422687912 valid_loss:7.845327854156494 dis:0.3262685239315033
epoch:1300 train_loss:0.10847076803713365 valid_loss:8.038296699523926 dis:0.2609702944755554
epoch:1400 train_loss:0.10757667917985132 valid_loss:8.138446807861328 dis:0.22542144358158112
epoch:1500 train_loss:0.10677141580965525 valid_loss:8.098610877990723 dis:0.20560528337955475
epoch:1600 train_loss:0.10600079454493087 valid_loss:7.967592716217041 dis:0.1965407282114029
epoch:1700 train_loss:0.10520233396461934 valid_loss:7.72541618347168 dis:0.1970108449459076
best_valid_loss:7.673227310180664 average_time:1.8113440407647028
