epoch:0 train_loss:0.35505278846312943 valid_loss:8.148226737976074 dis:6.452160358428955
epoch:1000 train_loss:0.09931549495702792 valid_loss:3.203981876373291 dis:272.76055908203125
epoch:2000 train_loss:0.08761645841443977 valid_loss:3.2159876823425293 dis:53.57823181152344
epoch:3000 train_loss:0.07972923312650837 valid_loss:1.8231369256973267 dis:25.711894989013672
epoch:4000 train_loss:0.07679391235310495 valid_loss:1.3949675559997559 dis:16.331056594848633
epoch:5000 train_loss:0.07386786877132889 valid_loss:1.3920186758041382 dis:29.792766571044922
epoch:6000 train_loss:0.07076848707646338 valid_loss:1.6923223733901978 dis:36.634029388427734
epoch:7000 train_loss:0.07030659558088935 valid_loss:0.4325484037399292 dis:8.380582809448242
epoch:8000 train_loss:0.07021146707811535 valid_loss:0.3081307113170624 dis:1.2735698223114014
epoch:9000 train_loss:0.07016604124213423 valid_loss:0.31527262926101685 dis:1.0634220838546753
epoch:10000 train_loss:0.07012784406709324 valid_loss:0.4389151632785797 dis:1.2825344800949097
epoch:11000 train_loss:0.07009324020820266 valid_loss:0.38526585698127747 dis:1.067037582397461
epoch:12000 train_loss:0.07005097509178758 valid_loss:0.3991889953613281 dis:1.2584668397903442
epoch:13000 train_loss:0.07007616444889116 valid_loss:0.3886411190032959 dis:1.6083837747573853
epoch:14000 train_loss:0.06998161103117226 valid_loss:0.41832485795021057 dis:1.2190836668014526
