epoch:0 train_loss:0.306967336491217 valid_loss:7.436429977416992 dis:34.695648193359375
epoch:1000 train_loss:0.08771442925001258 valid_loss:4.284323215484619 dis:438.74755859375
epoch:2000 train_loss:0.08538255543460241 valid_loss:4.945591926574707 dis:27.78778648376465
epoch:3000 train_loss:0.0785826836742994 valid_loss:5.419618606567383 dis:129.44374084472656
epoch:4000 train_loss:0.07033940303891313 valid_loss:4.479928016662598 dis:106.5042953491211
epoch:5000 train_loss:0.07006308239993375 valid_loss:3.560086488723755 dis:10.687261581420898
epoch:6000 train_loss:0.06994132245657173 valid_loss:2.781451463699341 dis:5.398253440856934
epoch:7000 train_loss:0.06982731312117396 valid_loss:2.2629268169403076 dis:5.91085147857666
epoch:8000 train_loss:0.06970993105435344 valid_loss:1.8755223751068115 dis:6.741011619567871
epoch:9000 train_loss:0.06961112751772239 valid_loss:1.6330533027648926 dis:5.732084274291992
epoch:10000 train_loss:0.06954045422314953 valid_loss:1.4748905897140503 dis:6.715451240539551
epoch:11000 train_loss:0.06949023084260675 valid_loss:1.3505805730819702 dis:5.61081075668335
epoch:12000 train_loss:0.06942675579646737 valid_loss:1.2488727569580078 dis:7.392101287841797
epoch:13000 train_loss:0.06938050409339935 valid_loss:1.1566747426986694 dis:5.719247341156006
epoch:14000 train_loss:0.06934274720613949 valid_loss:1.085897445678711 dis:9.907170295715332
epoch:15000 train_loss:0.06931277680750232 valid_loss:1.0217572450637817 dis:10.166842460632324
epoch:16000 train_loss:0.069282578366544 valid_loss:0.9610015749931335 dis:12.726213455200195
epoch:17000 train_loss:0.06924637866858666 valid_loss:0.9218813180923462 dis:17.49221420288086
epoch:18000 train_loss:0.06920304121226417 valid_loss:0.9784537553787231 dis:28.203617095947266
epoch:19000 train_loss:0.06916295892379459 valid_loss:1.0267503261566162 dis:12.592019081115723
epoch:20000 train_loss:0.06912205845530686 valid_loss:1.0485255718231201 dis:10.13388442993164
epoch:21000 train_loss:0.06907766554855903 valid_loss:1.0222891569137573 dis:8.411443710327148
epoch:22000 train_loss:0.0690320299000027 valid_loss:0.9695309996604919 dis:7.273468017578125
epoch:23000 train_loss:0.06897937403358444 valid_loss:0.6252349019050598 dis:6.509626388549805
epoch:24000 train_loss:0.0688881214075834 valid_loss:0.9584664106369019 dis:7.325532913208008
epoch:25000 train_loss:0.0688401549561222 valid_loss:0.566723644733429 dis:5.08754825592041
epoch:26000 train_loss:0.06876008910688308 valid_loss:0.9107252359390259 dis:5.45662260055542
epoch:27000 train_loss:0.06872148992823382 valid_loss:0.9267257452011108 dis:3.516528367996216
epoch:28000 train_loss:0.06868724532726653 valid_loss:0.45912712812423706 dis:3.204359292984009
epoch:29000 train_loss:0.06862435414686958 valid_loss:0.2864295542240143 dis:3.035658836364746
epoch:30000 train_loss:0.06857340548996527 valid_loss:0.29066333174705505 dis:4.464257717132568
epoch:31000 train_loss:0.06853078400979208 valid_loss:0.31623575091362 dis:4.6810173988342285
epoch:32000 train_loss:0.06849552968480677 valid_loss:0.3219697177410126 dis:3.3123323917388916
epoch:33000 train_loss:0.06846339621999407 valid_loss:0.2979815602302551 dis:2.791022300720215
epoch:34000 train_loss:0.06844227736598925 valid_loss:0.29723307490348816 dis:2.45733380317688
epoch:35000 train_loss:0.06841540084319145 valid_loss:0.2904438376426697 dis:2.6897406578063965
