epoch:0 train_loss:0.7652243130126071 valid_loss:5.338057041168213 dis:73.96907043457031
epoch:1000 train_loss:0.09519062223216854 valid_loss:7.378865718841553 dis:483.38116455078125
epoch:2000 train_loss:0.09102512154540926 valid_loss:5.0779218673706055 dis:30.363826751708984
epoch:3000 train_loss:0.0867712073782674 valid_loss:4.615286827087402 dis:19.387958526611328
epoch:4000 train_loss:0.07918886970797175 valid_loss:3.8157360553741455 dis:54.68506622314453
epoch:5000 train_loss:0.07186399795457667 valid_loss:2.1776888370513916 dis:47.81509017944336
epoch:6000 train_loss:0.07161449916430064 valid_loss:1.9169259071350098 dis:6.575088024139404
epoch:7000 train_loss:0.07148682584886601 valid_loss:1.5801045894622803 dis:4.957018852233887
epoch:8000 train_loss:0.07136842803837357 valid_loss:1.4096559286117554 dis:4.234350681304932
epoch:9000 train_loss:0.07129193326317115 valid_loss:1.2695834636688232 dis:5.565898418426514
epoch:10000 train_loss:0.07121740619932415 valid_loss:1.1603981256484985 dis:8.799921035766602
epoch:11000 train_loss:0.07113014759285888 valid_loss:1.0920257568359375 dis:14.480576515197754
epoch:12000 train_loss:0.07106310490478251 valid_loss:1.0459357500076294 dis:19.111013412475586
epoch:13000 train_loss:0.07102808146452125 valid_loss:1.0691310167312622 dis:21.578811645507812
epoch:14000 train_loss:0.07099509048277758 valid_loss:1.0784189701080322 dis:21.1531925201416
epoch:15000 train_loss:0.07096734350268749 valid_loss:1.113856315612793 dis:21.503707885742188
epoch:16000 train_loss:0.07094040290736756 valid_loss:1.1569416522979736 dis:21.763965606689453
epoch:17000 train_loss:0.07091699467701555 valid_loss:1.2649946212768555 dis:22.770448684692383
epoch:18000 train_loss:0.07088997911277144 valid_loss:1.3034651279449463 dis:17.91524887084961
