Epoch:0,Train_loss:0.8075470626354218,Train_acc:0.525,Dis:0.026274874806404114
Epoch:1,Train_loss:0.7996113300323486,Train_acc:0.6125,Dis:0.01170849148184061
Epoch:2,Train_loss:0.7945976257324219,Train_acc:0.630625,Dis:0.01117004081606865
Epoch:3,Train_loss:0.7866272032260895,Train_acc:0.535,Dis:0.012326869182288647
Epoch:4,Train_loss:0.7803886930147806,Train_acc:0.579375,Dis:0.013980584219098091
Epoch:5,Train_loss:0.7720452149709066,Train_acc:0.636875,Dis:0.01574516110122204
Epoch:6,Train_loss:0.7617578109105428,Train_acc:0.644375,Dis:0.016969505697488785
Epoch:7,Train_loss:0.7508558134237925,Train_acc:0.629375,Dis:0.01767417974770069
Epoch:8,Train_loss:0.7404321034749349,Train_acc:0.619375,Dis:0.017292726784944534
Epoch:9,Train_loss:0.7302307685216268,Train_acc:0.609375,Dis:0.017774982377886772
Epoch:10,Train_loss:0.7176404893398285,Train_acc:0.609375,Dis:0.018751757219433784
Epoch:11,Train_loss:0.7073319653669993,Train_acc:0.61375,Dis:0.018589727580547333
Epoch:12,Train_loss:0.6926919917265574,Train_acc:0.61875,Dis:0.01803521066904068
Epoch:13,Train_loss:0.6821433305740356,Train_acc:0.609375,Dis:0.018628466874361038
Epoch:14,Train_loss:0.678864578406016,Train_acc:0.60125,Dis:0.01810692995786667
Epoch:15,Train_loss:0.6616337498029073,Train_acc:0.616875,Dis:0.017964063212275505
Epoch:16,Train_loss:0.6540931165218353,Train_acc:0.603125,Dis:0.016029682010412216
Epoch:17,Train_loss:0.6379885574181875,Train_acc:0.605,Dis:0.015770981088280678
Epoch:18,Train_loss:0.6356920401255289,Train_acc:0.603125,Dis:0.015162836760282516
Epoch:19,Train_loss:0.6189921696980795,Train_acc:0.595,Dis:0.013954381458461285
Epoch:20,Train_loss:0.6138840019702911,Train_acc:0.58875,Dis:0.014032071456313133
Epoch:21,Train_loss:0.5994283060232798,Train_acc:0.596875,Dis:0.013956867158412933
Epoch:22,Train_loss:0.6039634048938751,Train_acc:0.610625,Dis:0.013855407945811749
Epoch:23,Train_loss:0.5944882780313492,Train_acc:0.625625,Dis:0.01457389909774065
Epoch:24,Train_loss:0.5821003367503484,Train_acc:0.6225,Dis:0.017476437613368034
Epoch:25,Train_loss:0.5763427416483561,Train_acc:0.630625,Dis:0.015422897413372993
Epoch:26,Train_loss:0.5643280297517776,Train_acc:0.634375,Dis:0.015723315998911858
Epoch:27,Train_loss:0.5577662090460459,Train_acc:0.65,Dis:0.01677522249519825
Epoch:28,Train_loss:0.5444509337345759,Train_acc:0.650625,Dis:0.016143428161740303
Epoch:29,Train_loss:0.5469537675380707,Train_acc:0.67125,Dis:0.01619580015540123
Epoch:30,Train_loss:0.5273298472166061,Train_acc:0.685625,Dis:0.015655793249607086
Epoch:31,Train_loss:0.524709885319074,Train_acc:0.71,Dis:0.01591334491968155
Epoch:32,Train_loss:0.5099629114071528,Train_acc:0.736875,Dis:0.015838665887713432
Epoch:33,Train_loss:0.5023302982250849,Train_acc:0.7475,Dis:0.016001874580979347
Epoch:34,Train_loss:0.4913703401883443,Train_acc:0.76,Dis:0.015482314862310886
Epoch:35,Train_loss:0.488089124361674,Train_acc:0.7825,Dis:0.01584523357450962
Epoch:36,Train_loss:0.4762799193461736,Train_acc:0.769375,Dis:0.0154902758076787
Epoch:37,Train_loss:0.4624029795328776,Train_acc:0.7725,Dis:0.01576036773622036
Epoch:38,Train_loss:0.4536364823579788,Train_acc:0.808125,Dis:0.016227297484874725
Epoch:39,Train_loss:0.4295067290465037,Train_acc:0.79875,Dis:0.015295428223907948
Epoch:40,Train_loss:0.43291284143924713,Train_acc:0.80125,Dis:0.014345738105475903
