epoch:0 loss:0.30135718852555504 dis:0.08249900490045547
epoch:100 loss:0.28042785697070693 dis:0.4979846477508545
epoch:200 loss:0.2685546736283732 dis:1.092635154724121
epoch:300 loss:0.24831096977839684 dis:1.6862543821334839
epoch:400 loss:0.23083686525234132 dis:1.2094217538833618
epoch:500 loss:0.21880478683765262 dis:0.5907262563705444
epoch:600 loss:0.20739149744038124 dis:0.45267924666404724
epoch:700 loss:0.19566880151664695 dis:0.46730875968933105
epoch:800 loss:0.18306071433853385 dis:0.5464580059051514
epoch:900 loss:0.16890456419358446 dis:0.6894644498825073
epoch:1000 loss:0.1533401197043008 dis:0.7585189938545227
epoch:1100 loss:0.1387665250963988 dis:0.6669901013374329
epoch:1200 loss:0.12725801536473164 dis:0.4627816081047058
epoch:1300 loss:0.11960433785529223 dis:0.2866145670413971
epoch:1400 loss:0.11475490779707792 dis:0.17764605581760406
epoch:1500 loss:0.11158411810292478 dis:0.11769650131464005
epoch:1600 loss:0.10938338264631159 dis:0.08558811992406845
epoch:1700 loss:0.10772100761256694 dis:0.06893881410360336
epoch:1800 loss:0.10633364778704371 dis:0.06023953855037689
epoch:1900 loss:0.10507658173799832 dis:0.055505190044641495
epoch:2000 loss:0.10388182248968268 dis:0.051810141652822495
epoch:2100 loss:0.10274243395711041 dis:0.04816102609038353
epoch:2200 loss:0.10166628285030055 dis:0.044451866298913956
epoch:2300 loss:0.10066554706057587 dis:0.04070110619068146
epoch:2400 loss:0.09975359797890364 dis:0.037211913615465164
epoch:2500 loss:0.09893645391857057 dis:0.03400149196386337
epoch:2600 loss:0.09821260757762051 dis:0.031242171302437782
epoch:2700 loss:0.09757728722138616 dis:0.028322769328951836
epoch:2800 loss:0.09702330032284874 dis:0.02552603930234909
epoch:2900 loss:0.09654119474898386 dis:0.022865962237119675
epoch:3000 loss:0.09612087626720763 dis:0.02009633742272854
epoch:3100 loss:0.09575187161766524 dis:0.01767055317759514
epoch:3200 loss:0.09542470936198769 dis:0.015276087448000908
epoch:3300 loss:0.0951312554078426 dis:0.013125067576766014
epoch:3400 loss:0.0948650341017292 dis:0.01137295737862587
epoch:3500 loss:0.09461908043394793 dis:0.009875297546386719
epoch:3600 loss:0.09438977886844319 dis:0.00865701213479042
epoch:3700 loss:0.09417294426300388 dis:0.007803022861480713
epoch:3800 loss:0.09396504533960559 dis:0.007315566297620535
epoch:3900 loss:0.09376384712317444 dis:0.007054890971630812
epoch:4000 loss:0.09356717820693758 dis:0.007033935748040676
epoch:4100 loss:0.0933735361890942 dis:0.007190730422735214
epoch:4200 loss:0.09318187551327484 dis:0.007462275680154562
epoch:4300 loss:0.0929914422750878 dis:0.007811694405972958
epoch:4400 loss:0.09280128061190951 dis:0.008186270482838154
epoch:4500 loss:0.09261134191541479 dis:0.008587970398366451
epoch:4600 loss:0.09242134036847066 dis:0.00895850732922554
epoch:4700 loss:0.09223098274925605 dis:0.009318733587861061
epoch:4800 loss:0.09203980644909115 dis:0.009657454676926136
epoch:4900 loss:0.09184760355871842 dis:0.010027918964624405
epoch:5000 loss:0.09165374270097712 dis:0.01044987328350544
epoch:5100 loss:0.09145697099363281 dis:0.010977141559123993
