epoch:0 train_loss:0.4274987394749311 valid_loss:18.947246551513672 dis:52.13404846191406
epoch:100 train_loss:0.3115342476144092 valid_loss:18.745718002319336 dis:1.3931639194488525
epoch:200 train_loss:0.28497434065570415 valid_loss:19.33941650390625 dis:11.941679000854492
epoch:300 train_loss:0.20948697199064956 valid_loss:12.745622634887695 dis:34.54880905151367
epoch:400 train_loss:0.14848426032139692 valid_loss:20.984277725219727 dis:16.869245529174805
epoch:500 train_loss:0.13133806952337318 valid_loss:25.658967971801758 dis:2.9557905197143555
epoch:600 train_loss:0.1238483108649996 valid_loss:24.79436492919922 dis:2.7238388061523438
epoch:700 train_loss:0.1204092305713227 valid_loss:22.475271224975586 dis:1.952548861503601
epoch:800 train_loss:0.11791119039681361 valid_loss:18.819873809814453 dis:1.4541122913360596
epoch:900 train_loss:0.11401205449723559 valid_loss:15.151355743408203 dis:0.8340713381767273
best_valid_loss:12.745622634887695 average_time:8.899094367027283
