epoch:0 train_loss:0.40010661775526296 valid_loss:17.481657028198242 dis:0.875380277633667
epoch:100 train_loss:0.2677184941012399 valid_loss:14.43791389465332 dis:4.632955074310303
epoch:200 train_loss:0.2517491187465665 valid_loss:13.348783493041992 dis:4.91202449798584
epoch:300 train_loss:0.20588517108834717 valid_loss:10.649473190307617 dis:27.06007957458496
epoch:400 train_loss:0.14533750436856158 valid_loss:7.15056848526001 dis:16.302249908447266
epoch:500 train_loss:0.12088052373492102 valid_loss:5.643970012664795 dis:3.487665891647339
epoch:600 train_loss:0.11285005503750534 valid_loss:5.1475934982299805 dis:1.5003288984298706
epoch:700 train_loss:0.10673590462875346 valid_loss:4.759483337402344 dis:2.806215763092041
epoch:800 train_loss:0.100209503953458 valid_loss:4.289245128631592 dis:5.02858304977417
epoch:900 train_loss:0.09514699621570902 valid_loss:3.8720078468322754 dis:3.1126458644866943
epoch:1000 train_loss:0.09156945139533199 valid_loss:3.531045436859131 dis:1.8588377237319946
epoch:1100 train_loss:0.08918819508886508 valid_loss:3.277587413787842 dis:1.125274896621704
epoch:1200 train_loss:0.08764005015778607 valid_loss:3.096529006958008 dis:0.6868897676467896
epoch:1300 train_loss:0.08662643416154688 valid_loss:2.9662601947784424 dis:0.4298038184642792
epoch:1400 train_loss:0.08594509654715393 valid_loss:2.87663197517395 dis:0.28244733810424805
epoch:1500 train_loss:0.08546815934752962 valid_loss:2.807335376739502 dis:0.19639036059379578
epoch:1600 train_loss:0.08512054173713011 valid_loss:2.7623157501220703 dis:0.14303834736347198
epoch:1700 train_loss:0.08485458008964153 valid_loss:2.727611780166626 dis:0.10938612371683121
epoch:1800 train_loss:0.08514464730215776 valid_loss:2.787673234939575 dis:0.0922730565071106
epoch:1900 train_loss:0.08445149636264174 valid_loss:2.6856279373168945 dis:0.08057619631290436
epoch:2000 train_loss:0.08523890635353552 valid_loss:2.8131978511810303 dis:0.07899261265993118
epoch:2100 train_loss:0.0841311929112762 valid_loss:2.6514217853546143 dis:0.06824129819869995
epoch:2200 train_loss:0.08397880801890267 valid_loss:2.6273036003112793 dis:0.061552077531814575
epoch:2300 train_loss:0.08383065671821759 valid_loss:2.6117708683013916 dis:0.05930381268262863
epoch:2400 train_loss:0.08522264687490493 valid_loss:2.7262794971466064 dis:0.05895635485649109
epoch:2500 train_loss:0.08690276769048623 valid_loss:2.6200506687164307 dis:0.05754709616303444
epoch:2600 train_loss:0.08339471406687446 valid_loss:2.5683746337890625 dis:0.05513749271631241
epoch:2700 train_loss:0.08813960783276334 valid_loss:2.6034493446350098 dis:0.05893310159444809
epoch:2800 train_loss:0.08309457956375572 valid_loss:2.5399115085601807 dis:0.05943064019083977
epoch:2900 train_loss:0.08292493609824722 valid_loss:2.522871255874634 dis:0.06646081060171127
epoch:3000 train_loss:0.08277150063636181 valid_loss:2.5140798091888428 dis:0.07967069745063782
epoch:3100 train_loss:0.08258501535683357 valid_loss:2.4895222187042236 dis:0.08871772885322571
epoch:3200 train_loss:0.08271199697754754 valid_loss:2.4725289344787598 dis:0.12706127762794495
epoch:3300 train_loss:0.08215462965580796 valid_loss:2.4467029571533203 dis:0.1664770096540451
epoch:3400 train_loss:0.0832126166521945 valid_loss:2.483987331390381 dis:0.2671104669570923
epoch:3500 train_loss:0.08147380373969228 valid_loss:2.382404327392578 dis:0.38833898305892944
epoch:3600 train_loss:0.08095952560484272 valid_loss:2.3313775062561035 dis:0.585867702960968
epoch:3700 train_loss:0.08129002406015826 valid_loss:2.5149080753326416 dis:0.7650925517082214
epoch:3800 train_loss:0.07938270879655553 valid_loss:2.193974494934082 dis:0.8424712419509888
epoch:3900 train_loss:0.07846689811752235 valid_loss:2.0907070636749268 dis:0.8053166270256042
epoch:4000 train_loss:0.07866734665449908 valid_loss:2.1447131633758545 dis:0.7284643054008484
epoch:4100 train_loss:0.07686940264386401 valid_loss:1.9072551727294922 dis:0.5679284334182739
epoch:4200 train_loss:0.07622321855987359 valid_loss:1.931030511856079 dis:0.41983428597450256
epoch:4300 train_loss:0.07531604734748468 valid_loss:1.7755504846572876 dis:0.2666179835796356
epoch:4400 train_loss:0.07476661836428615 valid_loss:1.7276567220687866 dis:0.20807433128356934
epoch:4500 train_loss:0.07439109280031926 valid_loss:1.6626580953598022 dis:0.15014509856700897
epoch:4600 train_loss:0.07398418012087814 valid_loss:1.6336630582809448 dis:0.10062585026025772
epoch:4700 train_loss:0.08054403803719778 valid_loss:2.3680896759033203 dis:0.07907723635435104
epoch:4800 train_loss:0.07341000722069127 valid_loss:1.619145154953003 dis:0.054727230221033096
epoch:4900 train_loss:0.07317709255331577 valid_loss:1.5636165142059326 dis:0.04490434005856514
epoch:5000 train_loss:0.07298569271712747 valid_loss:1.545730710029602 dis:0.03728998452425003
