Epoch:0,Train_loss:0.7057776550451914,Train_acc:0.58375,Dis:1.0508062839508057
Epoch:1,Train_loss:0.6561098098754883,Train_acc:0.5825,Dis:0.6832950115203857
Epoch:2,Train_loss:0.6157619853814443,Train_acc:0.575,Dis:0.5122989416122437
Epoch:3,Train_loss:0.5772906641165415,Train_acc:0.580625,Dis:0.5295960307121277
Epoch:4,Train_loss:0.5300976186990738,Train_acc:0.67875,Dis:0.5908032059669495
Epoch:5,Train_loss:0.4686208466688792,Train_acc:0.743125,Dis:0.6806594133377075
Epoch:6,Train_loss:0.403658206264178,Train_acc:0.805,Dis:0.7625324130058289
Epoch:7,Train_loss:0.345114270846049,Train_acc:0.8425,Dis:0.7995904684066772
Epoch:8,Train_loss:0.29371243715286255,Train_acc:0.87125,Dis:0.7814404964447021
Epoch:9,Train_loss:0.247445839146773,Train_acc:0.91625,Dis:0.7023589611053467
Epoch:10,Train_loss:0.21034626911083856,Train_acc:0.931875,Dis:0.6166937947273254
Epoch:11,Train_loss:0.18199224025011063,Train_acc:0.93125,Dis:0.49182233214378357
Epoch:12,Train_loss:0.1660969319442908,Train_acc:0.935,Dis:0.39308053255081177
Epoch:13,Train_loss:0.15131261199712753,Train_acc:0.95,Dis:0.33489951491355896
Epoch:14,Train_loss:0.13036080449819565,Train_acc:0.956875,Dis:0.2946416139602661
Epoch:15,Train_loss:0.1308129852016767,Train_acc:0.96375,Dis:0.257068395614624
Epoch:16,Train_loss:0.11230331535140674,Train_acc:0.966875,Dis:0.22718659043312073
Epoch:17,Train_loss:0.1058377002676328,Train_acc:0.971875,Dis:0.20835793018341064
Epoch:18,Train_loss:0.09636025254925092,Train_acc:0.974375,Dis:0.19466455280780792
Epoch:19,Train_loss:0.09139518936475118,Train_acc:0.9775,Dis:0.19336339831352234
Epoch:20,Train_loss:0.08951674339671929,Train_acc:0.975625,Dis:0.1756935715675354
Epoch:21,Train_loss:0.08203270224233468,Train_acc:0.978125,Dis:0.15568013489246368
Epoch:22,Train_loss:0.07436331609884898,Train_acc:0.983125,Dis:0.1394801288843155
Epoch:23,Train_loss:0.07416134203473727,Train_acc:0.984375,Dis:0.12381774187088013
Epoch:24,Train_loss:0.06945241242647171,Train_acc:0.984375,Dis:0.11137062311172485
Epoch:25,Train_loss:0.06894074690838654,Train_acc:0.980625,Dis:0.10439091175794601
Epoch:26,Train_loss:0.06331212570269902,Train_acc:0.97875,Dis:0.10413038730621338
Epoch:27,Train_loss:0.05937046309312185,Train_acc:0.9825,Dis:0.09870211780071259
Epoch:28,Train_loss:0.05460669472813606,Train_acc:0.994375,Dis:0.08349988609552383
Epoch:29,Train_loss:0.05573081597685814,Train_acc:0.99125,Dis:0.09840553998947144
Epoch:30,Train_loss:0.05357885919511318,Train_acc:0.995,Dis:0.09822912514209747
Epoch:31,Train_loss:0.05131432662407557,Train_acc:0.9925,Dis:0.060787130147218704
Epoch:32,Train_loss:0.048817792907357216,Train_acc:0.9925,Dis:0.049705617129802704
Epoch:33,Train_loss:0.047192733734846115,Train_acc:0.994375,Dis:0.07090447843074799
Epoch:34,Train_loss:0.042495532892644405,Train_acc:0.995,Dis:0.0539565272629261
Epoch:35,Train_loss:0.040365444496273994,Train_acc:0.9925,Dis:0.0455419160425663
Epoch:36,Train_loss:0.0430102680499355,Train_acc:0.994375,Dis:0.03699877858161926
best_acc:0.995 average_time:8.909017169797742test_loss:0.04253527149558067, test_acc:0.995
