epoch:0 train_loss:0.34902242053054006 valid_loss:6.888718605041504 dis:13.05038070678711
epoch:1000 train_loss:0.08219862789617333 valid_loss:3.986590623855591 dis:427.2614440917969
epoch:2000 train_loss:0.07744669902171827 valid_loss:2.0211217403411865 dis:49.265174865722656
epoch:3000 train_loss:0.06982184452742056 valid_loss:0.6810771226882935 dis:134.1841278076172
epoch:4000 train_loss:0.06708787557055415 valid_loss:1.1904127597808838 dis:19.579044342041016
epoch:5000 train_loss:0.06682259806088504 valid_loss:0.7315594553947449 dis:9.558127403259277
epoch:6000 train_loss:0.06675115590643955 valid_loss:0.4452698230743408 dis:8.322464942932129
epoch:7000 train_loss:0.06658955476977543 valid_loss:0.3674076199531555 dis:6.034609317779541
epoch:8000 train_loss:0.06652551697590532 valid_loss:0.5827378034591675 dis:5.030984401702881
epoch:9000 train_loss:0.06643622437142457 valid_loss:0.7650529146194458 dis:6.68414306640625
epoch:10000 train_loss:0.06637860872898693 valid_loss:0.779691219329834 dis:3.000882625579834
epoch:11000 train_loss:0.06632711800663425 valid_loss:0.8209664225578308 dis:3.853170156478882
epoch:12000 train_loss:0.06627167009364322 valid_loss:0.7712782025337219 dis:4.19457483291626
epoch:13000 train_loss:0.0661779785831754 valid_loss:0.7073897123336792 dis:18.853300094604492
