epoch:0 train_loss:0.6039039572293481 valid_loss:18.423141479492188 dis:0.06049899011850357
epoch:100 train_loss:0.27808978254251093 valid_loss:14.410785675048828 dis:3.422731637954712
epoch:200 train_loss:0.2555006293141627 valid_loss:13.383817672729492 dis:2.8779988288879395
epoch:300 train_loss:0.24069809546535334 valid_loss:12.618548393249512 dis:2.3613598346710205
epoch:400 train_loss:0.22106000015877258 valid_loss:11.549309730529785 dis:3.6195218563079834
epoch:500 train_loss:0.19041098478369622 valid_loss:9.793879508972168 dis:8.823738098144531
epoch:600 train_loss:0.15682634511950297 valid_loss:7.750823020935059 dis:11.193476676940918
epoch:700 train_loss:0.13481729318624736 valid_loss:6.28891134262085 dis:9.586524963378906
epoch:800 train_loss:0.12176289568299185 valid_loss:5.357969284057617 dis:5.903382301330566
epoch:900 train_loss:0.11358253517436606 valid_loss:4.782271385192871 dis:4.557900428771973
epoch:1000 train_loss:0.10767927542278743 valid_loss:4.362208366394043 dis:3.55944561958313
epoch:1100 train_loss:0.10266232574894692 valid_loss:4.007338523864746 dis:3.7913646697998047
epoch:1200 train_loss:0.09955002849369848 valid_loss:3.782907247543335 dis:1.4963821172714233
epoch:1300 train_loss:0.09732471934447597 valid_loss:3.616264820098877 dis:0.9048897624015808
epoch:1400 train_loss:0.09565465049814596 valid_loss:3.4956493377685547 dis:0.6795207262039185
epoch:1500 train_loss:0.09429262995547437 valid_loss:3.391979694366455 dis:0.689725399017334
epoch:1600 train_loss:0.09303658458937696 valid_loss:3.304478883743286 dis:0.9739177823066711
epoch:1700 train_loss:0.09175111258979461 valid_loss:3.2019028663635254 dis:1.4251817464828491
epoch:1800 train_loss:0.09047741402924543 valid_loss:3.107339859008789 dis:1.51859450340271
epoch:1900 train_loss:0.08936240997870197 valid_loss:3.0206186771392822 dis:1.22281813621521
epoch:2000 train_loss:0.08846490058925735 valid_loss:2.948580265045166 dis:0.887973964214325
epoch:2100 train_loss:0.08777658163193684 valid_loss:2.890934944152832 dis:0.6404343843460083
epoch:2200 train_loss:0.08782877865351105 valid_loss:2.873676061630249 dis:0.4026947617530823
epoch:2300 train_loss:0.08687228098652018 valid_loss:2.8187179565429688 dis:0.21942485868930817
epoch:2400 train_loss:0.08660568758302988 valid_loss:2.7901623249053955 dis:0.15764395892620087
epoch:2500 train_loss:0.08636699174852759 valid_loss:2.7800183296203613 dis:0.12403759360313416
epoch:2600 train_loss:0.08621133449464766 valid_loss:2.7848825454711914 dis:0.10127812623977661
epoch:2700 train_loss:0.08602022123659872 valid_loss:2.7577016353607178 dis:0.0848378986120224
epoch:2800 train_loss:0.08592459462539555 valid_loss:2.8109676837921143 dis:0.09769219160079956
epoch:2900 train_loss:0.08572443917437424 valid_loss:2.73577880859375 dis:0.11528238654136658
epoch:3000 train_loss:0.08559505007593184 valid_loss:2.702913522720337 dis:0.14300723373889923
epoch:3100 train_loss:0.08702282850708404 valid_loss:2.6781184673309326 dis:0.18969400227069855
epoch:3200 train_loss:0.08525813945384933 valid_loss:2.6811835765838623 dis:0.23919318616390228
epoch:3300 train_loss:0.08522820363836801 valid_loss:2.8540828227996826 dis:0.3252094089984894
epoch:3400 train_loss:0.08481579473704856 valid_loss:2.646907091140747 dis:0.3915332853794098
epoch:3500 train_loss:0.08452803389694437 valid_loss:2.611720561981201 dis:0.4891863465309143
epoch:3600 train_loss:0.08420963905112723 valid_loss:2.5788002014160156 dis:0.5178462862968445
epoch:3700 train_loss:0.08383129273870486 valid_loss:2.5463650226593018 dis:0.5388880968093872
epoch:3800 train_loss:0.08354893345345413 valid_loss:2.546952486038208 dis:0.5925707817077637
epoch:3900 train_loss:0.08290611937976675 valid_loss:2.43770432472229 dis:0.6050159335136414
epoch:4000 train_loss:0.08241275786646339 valid_loss:2.3810153007507324 dis:0.5406484007835388
epoch:4100 train_loss:0.08490260357813702 valid_loss:2.535038471221924 dis:0.5209339261054993
epoch:4200 train_loss:0.08163782986505803 valid_loss:2.3171896934509277 dis:0.40320470929145813
epoch:4300 train_loss:0.08665389060461878 valid_loss:2.5600485801696777 dis:0.3306659460067749
epoch:4400 train_loss:0.08051231764987586 valid_loss:2.1567671298980713 dis:0.18652117252349854
epoch:4500 train_loss:0.08016623034723229 valid_loss:2.1182708740234375 dis:0.16011901199817657
epoch:4600 train_loss:0.07986081981807373 valid_loss:2.091569185256958 dis:0.1317502111196518
epoch:4700 train_loss:0.0795953783790554 valid_loss:2.03757643699646 dis:0.0929391011595726
epoch:4800 train_loss:0.07945182745782693 valid_loss:1.9997553825378418 dis:0.06719684600830078
epoch:4900 train_loss:0.07958253581190863 valid_loss:2.1242024898529053 dis:0.05145560950040817
epoch:5000 train_loss:0.07972777005934745 valid_loss:2.1357181072235107 dis:0.041456934064626694
epoch:5100 train_loss:0.0788822518812646 valid_loss:1.9571374654769897 dis:0.035475511103868484
epoch:5200 train_loss:0.07921493905774321 valid_loss:2.065173864364624 dis:0.03249431028962135
epoch:5300 train_loss:0.0789239620404055 valid_loss:1.9076491594314575 dis:0.03200875222682953
epoch:5400 train_loss:0.07858085555935829 valid_loss:1.9508801698684692 dis:0.03260716050863266
epoch:5500 train_loss:0.07902474264178717 valid_loss:2.106520414352417 dis:0.033878080546855927
epoch:5600 train_loss:0.07837624383982035 valid_loss:1.8776119947433472 dis:0.03427017107605934
epoch:5700 train_loss:0.07829185489672433 valid_loss:1.8573132753372192 dis:0.03613922744989395
epoch:5800 train_loss:0.07891320537845263 valid_loss:2.025003433227539 dis:0.03844683989882469
epoch:5900 train_loss:0.07808029862901922 valid_loss:1.8821948766708374 dis:0.037510599941015244
epoch:6000 train_loss:0.07795095428411959 valid_loss:1.8298944234848022 dis:0.039699871093034744
epoch:6100 train_loss:0.07784144381729133 valid_loss:1.8223973512649536 dis:0.04059867188334465
epoch:6200 train_loss:0.07772574029342486 valid_loss:1.8185114860534668 dis:0.040971700102090836
epoch:6300 train_loss:0.07765286655558025 valid_loss:1.788379430770874 dis:0.04210255667567253
epoch:6400 train_loss:0.07752990272190116 valid_loss:1.8083840608596802 dis:0.039143141359090805
epoch:6500 train_loss:0.0779713968408706 valid_loss:1.7780790328979492 dis:0.04141800105571747
epoch:6600 train_loss:0.07748235495396323 valid_loss:1.7549169063568115 dis:0.041527651250362396
epoch:6700 train_loss:0.07737154027879614 valid_loss:1.8118067979812622 dis:0.04172433540225029
epoch:6800 train_loss:0.077135299215779 valid_loss:1.7688149213790894 dis:0.0414668507874012
epoch:6900 train_loss:0.07721450246477954 valid_loss:1.7998749017715454 dis:0.04311303794384003
epoch:7000 train_loss:0.07693517458633574 valid_loss:1.719088077545166 dis:0.0372435636818409
epoch:7100 train_loss:0.07684494028841117 valid_loss:1.7200745344161987 dis:0.0405300036072731
epoch:7200 train_loss:0.07673385746205955 valid_loss:1.697187900543213 dis:0.03946395218372345
epoch:7300 train_loss:0.07663580635313597 valid_loss:1.6935572624206543 dis:0.04084525257349014
epoch:7400 train_loss:0.07657355379573759 valid_loss:1.673675298690796 dis:0.039751362055540085
epoch:7500 train_loss:0.07650112251240448 valid_loss:1.648823618888855 dis:0.04112188518047333
epoch:7600 train_loss:0.07913198592433779 valid_loss:2.3349156379699707 dis:0.042354680597782135
epoch:7700 train_loss:0.07627355379347574 valid_loss:1.6213665008544922 dis:0.04322895035147667
epoch:7800 train_loss:0.07701988616132582 valid_loss:1.634253978729248 dis:0.04551457241177559
epoch:7900 train_loss:0.07600178741110764 valid_loss:1.5993784666061401 dis:0.04869074374437332
epoch:8000 train_loss:0.07590548382482744 valid_loss:1.5826131105422974 dis:0.05159914866089821
epoch:8100 train_loss:0.07575293102766745 valid_loss:1.5730217695236206 dis:0.05701722204685211
epoch:8200 train_loss:0.07567881292194377 valid_loss:1.6105313301086426 dis:0.06571291387081146
epoch:8300 train_loss:0.07548482080105672 valid_loss:1.5565913915634155 dis:0.06453485786914825
epoch:8400 train_loss:0.07541065530579733 valid_loss:1.5889513492584229 dis:0.07993900030851364
epoch:8500 train_loss:0.07520187027314662 valid_loss:1.5215258598327637 dis:0.08883681893348694
epoch:8600 train_loss:0.0778260980208865 valid_loss:1.9541237354278564 dis:0.09935533255338669
epoch:8700 train_loss:0.07593432701412628 valid_loss:1.6650880575180054 dis:0.11564815789461136
epoch:8800 train_loss:0.07533902208282978 valid_loss:2.009613513946533 dis:0.12804743647575378
epoch:8900 train_loss:0.07478724331059368 valid_loss:1.5166683197021484 dis:0.13259471952915192
epoch:9000 train_loss:0.07432757104527297 valid_loss:1.394330620765686 dis:0.15045605599880219
epoch:9100 train_loss:0.07410510673553163 valid_loss:1.3779627084732056 dis:0.15533940494060516
epoch:9200 train_loss:0.07434336966416899 valid_loss:1.341772437095642 dis:0.16325998306274414
epoch:9300 train_loss:0.0746636108675361 valid_loss:1.5309361219406128 dis:0.16357259452342987
epoch:9400 train_loss:0.07353850821850795 valid_loss:1.2855457067489624 dis:0.14467883110046387
epoch:9500 train_loss:0.07333428632300315 valid_loss:1.2521686553955078 dis:0.14829471707344055
epoch:9600 train_loss:0.07384819144070416 valid_loss:1.2385387420654297 dis:0.14016498625278473
epoch:9700 train_loss:0.07305232552985445 valid_loss:1.281116247177124 dis:0.11432623863220215
epoch:9800 train_loss:0.07283441198523762 valid_loss:1.2046239376068115 dis:0.11431461572647095
epoch:9900 train_loss:0.07276860671050175 valid_loss:1.158767580986023 dis:0.09906039386987686
epoch:10000 train_loss:0.07342816265583514 valid_loss:1.1817138195037842 dis:0.09086857736110687
epoch:10100 train_loss:0.07249338112617308 valid_loss:1.1698331832885742 dis:0.087276391685009
epoch:10200 train_loss:0.0730477645381273 valid_loss:1.374186635017395 dis:0.09053794294595718
epoch:10300 train_loss:0.0722891827152217 valid_loss:1.0979955196380615 dis:0.06775999814271927
epoch:10400 train_loss:0.07223014347118083 valid_loss:1.0787039995193481 dis:0.059891581535339355
epoch:10500 train_loss:0.07219200314785429 valid_loss:1.0796425342559814 dis:0.05342760682106018
epoch:10600 train_loss:0.07213086696018492 valid_loss:1.0625197887420654 dis:0.041289813816547394
epoch:10700 train_loss:0.07266707006508917 valid_loss:1.0507142543792725 dis:0.03884729743003845
epoch:10800 train_loss:0.07205794106758255 valid_loss:1.0474190711975098 dis:0.03590427711606026
epoch:10900 train_loss:0.07201158811176102 valid_loss:1.0197793245315552 dis:0.02826826460659504
epoch:11000 train_loss:0.07209024541345575 valid_loss:0.9762128591537476 dis:0.028971325606107712
epoch:11100 train_loss:0.07201999727427243 valid_loss:0.9740543365478516 dis:0.020600806921720505
epoch:11200 train_loss:0.0720017389935603 valid_loss:1.0549908876419067 dis:0.01933581382036209
epoch:11300 train_loss:0.07202282597213609 valid_loss:1.2453984022140503 dis:0.01870703510940075
epoch:11400 train_loss:0.07192524768078488 valid_loss:0.9916966557502747 dis:0.01582304947078228
epoch:11500 train_loss:0.07618231885178053 valid_loss:1.691918134689331 dis:0.015546045266091824
epoch:11600 train_loss:0.0719874479396802 valid_loss:0.9449498653411865 dis:0.015425491146743298
epoch:11700 train_loss:0.07748999917103407 valid_loss:1.952255129814148 dis:0.013289566151797771
epoch:11800 train_loss:0.07188783626893146 valid_loss:0.9725216627120972 dis:0.012967165559530258
epoch:11900 train_loss:0.07188875608350928 valid_loss:0.9647645950317383 dis:0.012854339554905891
epoch:12000 train_loss:0.07187963838744962 valid_loss:0.9430075287818909 dis:0.014679583720862865
epoch:12100 train_loss:0.07187438749487744 valid_loss:0.9528430700302124 dis:0.010601155459880829
epoch:12200 train_loss:0.0817021768742546 valid_loss:2.5899860858917236 dis:0.011915401555597782
epoch:12300 train_loss:0.07186243631602618 valid_loss:0.9905962944030762 dis:0.013824126683175564
