epoch:0 loss:0.332465695407739 dis:9.844035148620605
epoch:10 loss:0.33168680613121543 dis:0.0005451233009807765
epoch:20 loss:0.3298757033996484 dis:0.0005843772669322789
epoch:30 loss:0.32898954754751014 dis:0.0005956582026556134
epoch:40 loss:0.3283549365974169 dis:0.0005712096462957561
epoch:50 loss:0.32788468825205863 dis:0.0005290686385706067
epoch:60 loss:0.32752510136584617 dis:0.0004799678281415254
epoch:70 loss:0.32724893648967057 dis:0.00042949404451064765
epoch:80 loss:0.32703636868950475 dis:0.000380534038413316
epoch:90 loss:0.3268746212287882 dis:0.0003345477452967316
epoch:100 loss:0.3267514339355725 dis:0.0002923208230640739
epoch:110 loss:0.3266610571787546 dis:0.0002542296424508095
epoch:120 loss:0.32659508893884026 dis:0.00022036467271391302
epoch:130 loss:0.32654766888683734 dis:0.00019062156206928194
epoch:140 loss:0.32651529107791183 dis:0.00016481932834722102
epoch:150 loss:0.3264940121577733 dis:0.00014264206402003765
epoch:160 loss:0.32648128978168817 dis:0.0001237262913491577
epoch:170 loss:0.32647474013199246 dis:0.00010771112283691764
epoch:180 loss:0.3264723096536441 dis:9.420445712748915e-05
epoch:190 loss:0.32647322251148353 dis:8.285661169793457e-05
epoch:200 loss:0.3264754019492535 dis:7.334248221013695e-05
epoch:210 loss:0.3264787224259497 dis:6.534554995596409e-05
epoch:220 loss:0.3264827046713327 dis:5.8594305301085114e-05
epoch:230 loss:0.3264862646891212 dis:5.287084786687046e-05
epoch:240 loss:0.32648974479719417 dis:4.79753507534042e-05
epoch:250 loss:0.3264929738479006 dis:4.375370917841792e-05
epoch:260 loss:0.3264962142765754 dis:4.007241295767017e-05
epoch:270 loss:0.326499511722036 dis:3.682200622279197e-05
epoch:280 loss:0.3265017708522974 dis:3.3923774026334286e-05
epoch:290 loss:0.3265034138463059 dis:3.131859557470307e-05
epoch:300 loss:0.3265048628688827 dis:2.8954244044143707e-05
epoch:310 loss:0.326505752816569 dis:2.679524550330825e-05
epoch:320 loss:0.32650608369393636 dis:2.4816294171614572e-05
epoch:330 loss:0.32650616356083684 dis:2.2989152057562023e-05
epoch:340 loss:0.32650620919905693 dis:2.1300595108186826e-05
epoch:350 loss:0.3265059810078927 dis:1.9737697584787384e-05
epoch:360 loss:0.3265055702633952 dis:1.828973472584039e-05
epoch:370 loss:0.3265052165663305 dis:1.694923048489727e-05
epoch:380 loss:0.3265050340128569 dis:1.5709145372966304e-05
epoch:390 loss:0.3265045433998908 dis:1.4566700883733574e-05
epoch:400 loss:0.3265041440632114 dis:1.3513569683709648e-05
epoch:410 loss:0.326503562171747 dis:1.254566632269416e-05
epoch:420 loss:0.32650288900189633 dis:1.1657026334432885e-05
epoch:430 loss:0.32650230710819517 dis:1.0842111805686727e-05
epoch:440 loss:0.32650174803287796 dis:1.0098230632138439e-05
epoch:450 loss:0.32650117754687363 dis:9.420285095984582e-06
