epoch:0 train_loss:0.6039039572293481 valid_loss:16.82878875732422 dis:22.138124465942383
epoch:100 train_loss:0.2899631053993064 valid_loss:15.902070999145508 dis:1.9238190650939941
epoch:200 train_loss:0.2604763804955938 valid_loss:14.164438247680664 dis:4.734446048736572
epoch:300 train_loss:0.23837805954510483 valid_loss:13.546296119689941 dis:6.963145732879639
epoch:400 train_loss:0.21130043172688392 valid_loss:13.93049144744873 dis:7.702195167541504
epoch:500 train_loss:0.18582578075639575 valid_loss:13.891458511352539 dis:4.206722736358643
epoch:600 train_loss:0.16546489021259012 valid_loss:12.545628547668457 dis:2.15297794342041
epoch:700 train_loss:0.14927623974467857 valid_loss:10.664979934692383 dis:1.2718172073364258
epoch:800 train_loss:0.13731000979487384 valid_loss:8.824864387512207 dis:0.8391603231430054
epoch:900 train_loss:0.12905233948178443 valid_loss:7.336258888244629 dis:0.5772729516029358
epoch:1000 train_loss:0.12355003719641891 valid_loss:6.365410804748535 dis:0.419132798910141
epoch:1100 train_loss:0.11975315803617366 valid_loss:5.710224151611328 dis:0.3366248905658722
epoch:1200 train_loss:0.11694243954354494 valid_loss:5.280804634094238 dis:0.31287574768066406
epoch:1300 train_loss:0.11453691449020373 valid_loss:4.936252117156982 dis:0.3375597894191742
epoch:1400 train_loss:0.11193429154920889 valid_loss:4.676899433135986 dis:1.0865626335144043
epoch:1500 train_loss:0.1080957387665147 valid_loss:4.437519550323486 dis:3.2603952884674072
epoch:1600 train_loss:0.10382525452979441 valid_loss:4.3174591064453125 dis:2.6687238216400146
epoch:1700 train_loss:0.1003271403131432 valid_loss:4.23065710067749 dis:1.40571129322052
epoch:1800 train_loss:0.09765147674339242 valid_loss:4.085943698883057 dis:0.8032181859016418
epoch:1900 train_loss:0.09557239693007481 valid_loss:3.9012794494628906 dis:0.5057623386383057
epoch:2000 train_loss:0.09394221171855004 valid_loss:3.7315831184387207 dis:0.3445148169994354
epoch:2100 train_loss:0.09262984356269015 valid_loss:3.5684990882873535 dis:0.24986352026462555
epoch:2200 train_loss:0.09155077105642259 valid_loss:3.4284276962280273 dis:0.18646344542503357
epoch:2300 train_loss:0.09067228518289215 valid_loss:3.3151073455810547 dis:0.14241129159927368
epoch:2400 train_loss:0.08994185750974427 valid_loss:3.2160496711730957 dis:0.11102418601512909
epoch:2500 train_loss:0.0893315038177134 valid_loss:3.1320769786834717 dis:0.0890108272433281
epoch:2600 train_loss:0.08881044148053409 valid_loss:3.0556957721710205 dis:0.07428349554538727
epoch:2700 train_loss:0.08839048130677149 valid_loss:2.9867825508117676 dis:0.06541446596384048
epoch:2800 train_loss:0.08803594284850426 valid_loss:2.93241810798645 dis:0.060486000031232834
epoch:2900 train_loss:0.08774796670204484 valid_loss:2.884033203125 dis:0.05911341682076454
epoch:3000 train_loss:0.0874973798044468 valid_loss:2.8461012840270996 dis:0.05953177064657211
epoch:3100 train_loss:0.08727655202761492 valid_loss:2.8148982524871826 dis:0.06120777130126953
epoch:3200 train_loss:0.08708669630267453 valid_loss:2.7888522148132324 dis:0.06319072097539902
epoch:3300 train_loss:0.08691336867237683 valid_loss:2.768277645111084 dis:0.06511396169662476
epoch:3400 train_loss:0.08674940037983908 valid_loss:2.751737594604492 dis:0.06650804728269577
epoch:3500 train_loss:0.08659843129015057 valid_loss:2.7373507022857666 dis:0.06717223674058914
epoch:3600 train_loss:0.08646252492238649 valid_loss:2.7250795364379883 dis:0.0670512318611145
epoch:3700 train_loss:0.08634603991977029 valid_loss:2.7150232791900635 dis:0.0658346638083458
epoch:3800 train_loss:0.08622291700359765 valid_loss:2.702719211578369 dis:0.06409326195716858
epoch:3900 train_loss:0.08610558868920405 valid_loss:2.6893229484558105 dis:0.0621158592402935
epoch:4000 train_loss:0.08614140130382922 valid_loss:2.6954433917999268 dis:0.05942690372467041
