Epoch:0,Train_loss:0.6991635163625082,Train_acc:0.53625,Dis:1.075093150138855
Epoch:1,Train_loss:0.6488949259122213,Train_acc:0.56625,Dis:0.6984541416168213
Epoch:2,Train_loss:0.6074518313010534,Train_acc:0.573125,Dis:0.5575484037399292
Epoch:3,Train_loss:0.5725189993778864,Train_acc:0.645625,Dis:0.5512843728065491
Epoch:4,Train_loss:0.5210387309392294,Train_acc:0.66,Dis:0.6226279139518738
Epoch:5,Train_loss:0.46311498681704205,Train_acc:0.81125,Dis:0.703926146030426
Epoch:6,Train_loss:0.4068088581164678,Train_acc:0.819375,Dis:0.7421833276748657
Epoch:7,Train_loss:0.3419897456963857,Train_acc:0.886875,Dis:0.7878780961036682
Epoch:8,Train_loss:0.29370948175589245,Train_acc:0.89375,Dis:0.7666274905204773
Epoch:9,Train_loss:0.2435064489642779,Train_acc:0.895,Dis:0.6967344880104065
Epoch:10,Train_loss:0.211631678044796,Train_acc:0.9025,Dis:0.6047469973564148
Epoch:11,Train_loss:0.18059534455339113,Train_acc:0.933125,Dis:0.4873857796192169
Epoch:12,Train_loss:0.1637219935655594,Train_acc:0.940625,Dis:0.4120166301727295
Epoch:13,Train_loss:0.15067402025063834,Train_acc:0.95,Dis:0.37145429849624634
Epoch:14,Train_loss:0.1390783116221428,Train_acc:0.958125,Dis:0.30394840240478516
Epoch:15,Train_loss:0.12191691125432651,Train_acc:0.9625,Dis:0.2842403054237366
Epoch:16,Train_loss:0.11905516808231671,Train_acc:0.969375,Dis:0.27557602524757385
Epoch:17,Train_loss:0.10414497305949529,Train_acc:0.966875,Dis:0.2193891853094101
Epoch:18,Train_loss:0.10297321404019992,Train_acc:0.9725,Dis:0.18349958956241608
Epoch:19,Train_loss:0.09678238878647487,Train_acc:0.973125,Dis:0.15068426728248596
Epoch:20,Train_loss:0.09602750092744827,Train_acc:0.98125,Dis:0.14369289577007294
Epoch:21,Train_loss:0.08403990976512432,Train_acc:0.984375,Dis:0.1235799714922905
Epoch:22,Train_loss:0.07840123151739438,Train_acc:0.986875,Dis:0.11923573166131973
Epoch:23,Train_loss:0.07236659899353981,Train_acc:0.98875,Dis:0.1123427301645279
Epoch:24,Train_loss:0.0669666596998771,Train_acc:0.985625,Dis:0.10983841121196747
Epoch:25,Train_loss:0.07028916291892529,Train_acc:0.990625,Dis:0.10572923719882965
Epoch:26,Train_loss:0.06326145368317763,Train_acc:0.990625,Dis:0.09789218753576279
Epoch:27,Train_loss:0.06268139183521271,Train_acc:0.990625,Dis:0.09005589783191681
Epoch:28,Train_loss:0.06194015343983968,Train_acc:0.990625,Dis:0.10027584433555603
Epoch:29,Train_loss:0.055514887596170105,Train_acc:0.991875,Dis:0.09480167180299759
Epoch:30,Train_loss:0.0508397634451588,Train_acc:0.990625,Dis:0.06698089092969894
Epoch:31,Train_loss:0.05133699874083201,Train_acc:0.990625,Dis:0.055985305458307266
Epoch:32,Train_loss:0.049964698031544685,Train_acc:0.991875,Dis:0.05276782810688019
Epoch:33,Train_loss:0.04595189976195494,Train_acc:0.991875,Dis:0.04852021113038063
Epoch:34,Train_loss:0.04640567892541488,Train_acc:0.99375,Dis:0.0391312837600708
Epoch:35,Train_loss:0.043585508751372494,Train_acc:0.99375,Dis:0.035485606640577316
Epoch:36,Train_loss:0.04149057778219382,Train_acc:0.996875,Dis:0.04211045056581497
Epoch:37,Train_loss:0.04019569791853428,Train_acc:0.995,Dis:0.03679686412215233
Epoch:38,Train_loss:0.04096843395382166,Train_acc:0.991875,Dis:0.034737542271614075
Epoch:39,Train_loss:0.04028668565054735,Train_acc:0.995,Dis:0.045367531478405
Epoch:40,Train_loss:0.03909369092434645,Train_acc:0.995,Dis:0.032803092151880264
Epoch:41,Train_loss:0.03521420651425918,Train_acc:0.995,Dis:0.03370502218604088
Epoch:42,Train_loss:0.035744914785027504,Train_acc:0.994375,Dis:0.03063381090760231
best_acc:0.996875 average_time:1.8913819734440294test_loss:0.033621681233247123, test_acc:0.995
