Epoch:0,Train_loss:0.6992204089959463,Train_acc:0.5375,Dis:1.0774556398391724
Epoch:1,Train_loss:0.649223138888677,Train_acc:0.56125,Dis:0.7006149888038635
Epoch:2,Train_loss:0.6075549821058909,Train_acc:0.574375,Dis:0.5626792311668396
Epoch:3,Train_loss:0.5729453265666962,Train_acc:0.643125,Dis:0.5519309639930725
Epoch:4,Train_loss:0.5221661080916723,Train_acc:0.65875,Dis:0.6165669560432434
Epoch:5,Train_loss:0.4647754232088725,Train_acc:0.803125,Dis:0.6962100267410278
Epoch:6,Train_loss:0.4095388501882553,Train_acc:0.815625,Dis:0.7355677485466003
Epoch:7,Train_loss:0.34503042697906494,Train_acc:0.881875,Dis:0.780376672744751
Epoch:8,Train_loss:0.29717082778612774,Train_acc:0.890625,Dis:0.7623114585876465
Epoch:9,Train_loss:0.24695600072542825,Train_acc:0.89125,Dis:0.6961585879325867
Epoch:10,Train_loss:0.2148411124944687,Train_acc:0.899375,Dis:0.606192409992218
Epoch:11,Train_loss:0.18350951125224432,Train_acc:0.934375,Dis:0.4919523596763611
Epoch:12,Train_loss:0.1661065568526586,Train_acc:0.939375,Dis:0.4190279245376587
Epoch:13,Train_loss:0.15281453480323157,Train_acc:0.946875,Dis:0.38014140725135803
Epoch:14,Train_loss:0.14105206355452538,Train_acc:0.955625,Dis:0.30646073818206787
Epoch:15,Train_loss:0.12354650969306628,Train_acc:0.961875,Dis:0.288486123085022
Epoch:16,Train_loss:0.12056706349054973,Train_acc:0.9675,Dis:0.2778211832046509
Epoch:17,Train_loss:0.10541474322477977,Train_acc:0.966875,Dis:0.22103874385356903
Epoch:18,Train_loss:0.10430777693788211,Train_acc:0.971875,Dis:0.18428805470466614
Epoch:19,Train_loss:0.09796463573972385,Train_acc:0.973125,Dis:0.15363240242004395
Epoch:20,Train_loss:0.09720438346266747,Train_acc:0.98125,Dis:0.14643749594688416
Epoch:21,Train_loss:0.0851768000672261,Train_acc:0.983125,Dis:0.12520632147789001
Epoch:22,Train_loss:0.07943451528747876,Train_acc:0.985625,Dis:0.12045937776565552
Epoch:23,Train_loss:0.07327513272563617,Train_acc:0.98875,Dis:0.11269538849592209
Epoch:24,Train_loss:0.06779411000510056,Train_acc:0.985625,Dis:0.10899119824171066
Epoch:25,Train_loss:0.07112906066079934,Train_acc:0.990625,Dis:0.10329186916351318
Epoch:26,Train_loss:0.06403973139822483,Train_acc:0.990625,Dis:0.08631644397974014
Epoch:27,Train_loss:0.06341229751706123,Train_acc:0.990625,Dis:0.07357658445835114
Epoch:28,Train_loss:0.06261835371454556,Train_acc:0.990625,Dis:0.10350491106510162
Epoch:29,Train_loss:0.05606147771080335,Train_acc:0.991875,Dis:0.11745011061429977
Epoch:30,Train_loss:0.05136300437152386,Train_acc:0.990625,Dis:0.08986876159906387
Epoch:31,Train_loss:0.05170524617036184,Train_acc:0.991875,Dis:0.08458925038576126
Epoch:32,Train_loss:0.050359308098753296,Train_acc:0.991875,Dis:0.07395783066749573
Epoch:33,Train_loss:0.04636762167016665,Train_acc:0.9925,Dis:0.06926786154508591
Epoch:34,Train_loss:0.046829529106616974,Train_acc:0.99375,Dis:0.05597442761063576
Epoch:35,Train_loss:0.04400558086733023,Train_acc:0.99375,Dis:0.04927496984601021
Epoch:36,Train_loss:0.04187592087934414,Train_acc:0.996875,Dis:0.052233319729566574
Epoch:37,Train_loss:0.040555364762743316,Train_acc:0.995,Dis:0.04690997302532196
Epoch:38,Train_loss:0.041271278324226536,Train_acc:0.991875,Dis:0.04697117209434509
Epoch:39,Train_loss:0.04063442753007015,Train_acc:0.995,Dis:0.05643555894494057
Epoch:40,Train_loss:0.03942584184308847,Train_acc:0.995,Dis:0.04723389446735382
Epoch:41,Train_loss:0.03555012525369724,Train_acc:0.995,Dis:0.04580949246883392
Epoch:42,Train_loss:0.036056674706439175,Train_acc:0.994375,Dis:0.038006722927093506
best_acc:0.996875 average_time:9.552525853001795test_loss:0.033969949620465435, test_acc:0.995
