Epoch:0,Train_loss:0.8088700870672861,Train_acc:0.48375,Dis:0.3212029039859772
Epoch:1,Train_loss:0.8026269177595774,Train_acc:0.57,Dis:0.009111342020332813
Epoch:2,Train_loss:0.7994400362173716,Train_acc:0.6225,Dis:0.008725665509700775
Epoch:3,Train_loss:0.7939576208591461,Train_acc:0.65625,Dis:0.008899938315153122
Epoch:4,Train_loss:0.7902002334594727,Train_acc:0.566875,Dis:0.009428751654922962
Epoch:5,Train_loss:0.7851769824822744,Train_acc:0.603125,Dis:0.010330159217119217
Epoch:6,Train_loss:0.7787953813870748,Train_acc:0.648125,Dis:0.01104572881013155
Epoch:7,Train_loss:0.7723442117373148,Train_acc:0.636875,Dis:0.012277359142899513
Epoch:8,Train_loss:0.7656589150428772,Train_acc:0.62875,Dis:0.0124834468588233
Epoch:9,Train_loss:0.7587253053983053,Train_acc:0.61125,Dis:0.013785415329039097
Epoch:10,Train_loss:0.7500667174657186,Train_acc:0.60875,Dis:0.015981169417500496
Epoch:11,Train_loss:0.7419518331686655,Train_acc:0.599375,Dis:0.017654137685894966
Epoch:12,Train_loss:0.7307136456171671,Train_acc:0.5925,Dis:0.017064109444618225
Epoch:13,Train_loss:0.7219616969426473,Train_acc:0.588125,Dis:0.016633955761790276
Epoch:14,Train_loss:0.7184597651163737,Train_acc:0.5825,Dis:0.015181762166321278
Epoch:15,Train_loss:0.7051577667395273,Train_acc:0.59,Dis:0.014655951410531998
Epoch:16,Train_loss:0.6971816817919413,Train_acc:0.57875,Dis:0.01444766391068697
Epoch:17,Train_loss:0.6834314465522766,Train_acc:0.58375,Dis:0.014070946723222733
Epoch:18,Train_loss:0.6787935296694437,Train_acc:0.584375,Dis:0.014064869843423367
Epoch:19,Train_loss:0.6641944746176401,Train_acc:0.570625,Dis:0.013151412829756737
Epoch:20,Train_loss:0.6580393314361572,Train_acc:0.568125,Dis:0.012607761658728123
Epoch:21,Train_loss:0.645056833823522,Train_acc:0.574375,Dis:0.012471796944737434
Epoch:22,Train_loss:0.6466236611207327,Train_acc:0.578125,Dis:0.012422082014381886
Epoch:23,Train_loss:0.6379478375116984,Train_acc:0.585625,Dis:0.011754848062992096
