epoch:0 train_loss:0.34902242053054006 valid_loss:21.795900344848633 dis:13.05038070678711
epoch:100 train_loss:0.27739899044887967 valid_loss:15.519160270690918 dis:6.927051067352295
epoch:200 train_loss:0.23716881084064884 valid_loss:12.115683555603027 dis:19.352439880371094
epoch:300 train_loss:0.16165088828402077 valid_loss:13.032729148864746 dis:21.99102783203125
epoch:400 train_loss:0.12728497342302444 valid_loss:12.151728630065918 dis:5.237578392028809
epoch:500 train_loss:0.11575994413948722 valid_loss:9.402824401855469 dis:2.3098666667938232
epoch:600 train_loss:0.11013065862650027 valid_loss:7.5211567878723145 dis:1.6257777214050293
epoch:700 train_loss:0.10492951686976759 valid_loss:6.154068946838379 dis:2.681576728820801
epoch:800 train_loss:0.09968031432822275 valid_loss:4.938126564025879 dis:3.92860746383667
epoch:900 train_loss:0.09492247271251479 valid_loss:4.1503167152404785 dis:3.629457473754883
epoch:1000 train_loss:0.09132192381795613 valid_loss:3.7189714908599854 dis:2.425062417984009
epoch:1100 train_loss:0.08874762530239202 valid_loss:3.5014185905456543 dis:1.4199140071868896
epoch:1200 train_loss:0.08693262769890392 valid_loss:3.3615612983703613 dis:0.800727128982544
epoch:1300 train_loss:0.08564554005097241 valid_loss:3.2599334716796875 dis:0.44778865575790405
epoch:1400 train_loss:0.0846830240259767 valid_loss:3.151320457458496 dis:0.26436951756477356
epoch:1500 train_loss:0.08389704899358687 valid_loss:3.071807384490967 dis:0.22681942582130432
epoch:1600 train_loss:0.08321528592135682 valid_loss:2.992659568786621 dis:0.3042638599872589
epoch:1700 train_loss:0.08256705456226647 valid_loss:2.896655797958374 dis:0.491290420293808
epoch:1800 train_loss:0.08189926997129833 valid_loss:2.802717447280884 dis:0.7669472098350525
epoch:1900 train_loss:0.0811809223225411 valid_loss:2.7131001949310303 dis:0.9861141443252563
epoch:2000 train_loss:0.08045399944977051 valid_loss:2.643038511276245 dis:0.9967970252037048
epoch:2100 train_loss:0.07978825907469396 valid_loss:2.599687099456787 dis:0.8488089442253113
epoch:2200 train_loss:0.0792083813721123 valid_loss:2.577760696411133 dis:0.66191166639328
epoch:2300 train_loss:0.07870123959661596 valid_loss:2.5683510303497314 dis:0.49859198927879333
epoch:2400 train_loss:0.07828058902571834 valid_loss:2.563809394836426 dis:0.37363913655281067
epoch:2500 train_loss:0.07791853683929342 valid_loss:2.5557057857513428 dis:0.28176549077033997
epoch:2600 train_loss:0.07760423304514424 valid_loss:2.532634735107422 dis:0.21546146273612976
epoch:2700 train_loss:0.07732229320482559 valid_loss:2.508554697036743 dis:0.1669112890958786
epoch:2800 train_loss:0.07708267837753073 valid_loss:2.4712412357330322 dis:0.13023021817207336
epoch:2900 train_loss:0.07685762836180103 valid_loss:2.4301435947418213 dis:0.10338340699672699
epoch:3000 train_loss:0.07666132251799952 valid_loss:2.3908238410949707 dis:0.08307267725467682
epoch:3100 train_loss:0.0764802352108335 valid_loss:2.3547518253326416 dis:0.06822982430458069
epoch:3200 train_loss:0.07632113163087044 valid_loss:2.3142199516296387 dis:0.05807442218065262
epoch:3300 train_loss:0.07614807833133559 valid_loss:2.285029649734497 dis:0.05108596757054329
epoch:3400 train_loss:0.07598352375844093 valid_loss:2.2357280254364014 dis:0.07000748068094254
epoch:3500 train_loss:0.07579613286297718 valid_loss:2.1869893074035645 dis:0.17045870423316956
epoch:3600 train_loss:0.07555162552944199 valid_loss:2.126422166824341 dis:0.5629008412361145
epoch:3700 train_loss:0.07490509555342408 valid_loss:2.036357879638672 dis:1.4926735162734985
epoch:3800 train_loss:0.07553592858504336 valid_loss:1.9683103561401367 dis:2.3568918704986572
epoch:3900 train_loss:0.07264922118284733 valid_loss:1.793775200843811 dis:1.6540908813476562
epoch:4000 train_loss:0.07406885293883085 valid_loss:1.6673624515533447 dis:1.196173071861267
epoch:4100 train_loss:0.0707179703328134 valid_loss:1.5576090812683105 dis:0.843182384967804
epoch:4200 train_loss:0.070015269113848 valid_loss:1.48358952999115 dis:0.4509125053882599
epoch:4300 train_loss:0.06940248814710208 valid_loss:1.373559832572937 dis:0.5620114207267761
epoch:4400 train_loss:0.0688281099154903 valid_loss:1.2661076784133911 dis:0.7144253849983215
epoch:4500 train_loss:0.0684024606890733 valid_loss:1.2010917663574219 dis:0.7480632066726685
epoch:4600 train_loss:0.06843226497694241 valid_loss:1.1288892030715942 dis:0.5413624048233032
epoch:4700 train_loss:0.0685779788725594 valid_loss:1.174269437789917 dis:0.294319212436676
epoch:4800 train_loss:0.06778309283338926 valid_loss:1.1196768283843994 dis:0.18182073533535004
epoch:4900 train_loss:0.06758603603716114 valid_loss:1.0752192735671997 dis:0.147322416305542
epoch:5000 train_loss:0.06757570728210764 valid_loss:1.044051170349121 dis:0.0684347003698349
epoch:5100 train_loss:0.06754978886817674 valid_loss:0.996052622795105 dis:0.05881451815366745
epoch:5200 train_loss:0.06748483025440782 valid_loss:0.9857855439186096 dis:0.08424022793769836
epoch:5300 train_loss:0.06746704255064222 valid_loss:0.978630542755127 dis:0.05078335106372833
epoch:5400 train_loss:0.0674343464921014 valid_loss:0.9545984864234924 dis:0.05145001411437988
epoch:5500 train_loss:0.06741607232169755 valid_loss:0.9519835114479065 dis:0.09164600819349289
epoch:5600 train_loss:0.06739541640784079 valid_loss:0.9314131736755371 dis:0.04419437423348427
epoch:5700 train_loss:0.06742734750372 valid_loss:0.9430161714553833 dis:0.04404245689511299
epoch:5800 train_loss:0.06735313494512371 valid_loss:0.9297235012054443 dis:0.05252857878804207
epoch:5900 train_loss:0.06736019349203747 valid_loss:0.9174615144729614 dis:0.06525372713804245
epoch:6000 train_loss:0.06743923188722072 valid_loss:0.9115524291992188 dis:0.041797179728746414
epoch:6100 train_loss:0.06732156983496607 valid_loss:0.9118726253509521 dis:0.04574109986424446
epoch:6200 train_loss:0.06728637054742852 valid_loss:0.9033747315406799 dis:0.04183316230773926
epoch:6300 train_loss:0.06758663545613464 valid_loss:0.9483436942100525 dis:0.03781648352742195
epoch:6400 train_loss:0.06725401939953768 valid_loss:0.9118443131446838 dis:0.036954570561647415
epoch:6500 train_loss:0.06724519082514939 valid_loss:0.9192312955856323 dis:0.20599263906478882
epoch:6600 train_loss:0.06722817783642669 valid_loss:0.8981141448020935 dis:0.02431531809270382
epoch:6700 train_loss:0.06726390256570498 valid_loss:0.905192494392395 dis:0.02524934895336628
epoch:6800 train_loss:0.06721121943205281 valid_loss:0.8947398066520691 dis:0.02919771522283554
epoch:6900 train_loss:0.06719040351515541 valid_loss:0.8927854895591736 dis:0.050926003605127335
epoch:7000 train_loss:0.06718589162564813 valid_loss:0.8942273259162903 dis:0.029436275362968445
epoch:7100 train_loss:0.06717154998305797 valid_loss:0.8867420554161072 dis:0.02703121490776539
epoch:7200 train_loss:0.06716065480398808 valid_loss:0.8930307030677795 dis:0.1133832111954689
epoch:7300 train_loss:0.06716409721985954 valid_loss:0.8809708952903748 dis:0.020971009507775307
epoch:7400 train_loss:0.06715215027504838 valid_loss:0.8815011978149414 dis:0.023321671411395073
epoch:7500 train_loss:0.06713493336759334 valid_loss:0.8801644444465637 dis:0.03746071085333824
epoch:7600 train_loss:0.06714319387292778 valid_loss:0.8774858713150024 dis:0.0350114107131958
epoch:7700 train_loss:0.0671148778193627 valid_loss:0.8763576745986938 dis:0.024031683802604675
