epoch:0 loss:0.4695157630892532 dis:4.845733165740967
epoch:100 loss:0.3168278228657488 dis:0.04537997394800186
epoch:200 loss:0.3164658666889769 dis:0.0852971076965332
epoch:300 loss:0.3160905086786735 dis:0.13648264110088348
epoch:400 loss:0.3155269295758499 dis:0.2204386293888092
epoch:500 loss:0.3144980096473543 dis:0.34686678647994995
epoch:600 loss:0.3124956845939219 dis:0.5471614003181458
epoch:700 loss:0.30816803310571705 dis:0.9608575701713562
epoch:800 loss:0.29826305293932054 dis:1.510298252105713
epoch:900 loss:0.2801526038447991 dis:2.222249984741211
epoch:1000 loss:0.253937308539305 dis:2.8114633560180664
epoch:1100 loss:0.22573122077439162 dis:2.5532097816467285
epoch:1200 loss:0.20336451530921096 dis:1.9986202716827393
epoch:1300 loss:0.18733925684360092 dis:1.4701067209243774
epoch:1400 loss:0.17574219269762034 dis:1.136274814605713
epoch:1500 loss:0.16712421641133995 dis:0.9121597409248352
epoch:1600 loss:0.16055582374266106 dis:0.7561063766479492
epoch:1700 loss:0.15543076803632808 dis:0.6860671043395996
epoch:1800 loss:0.15138271006086418 dis:0.5770689249038696
epoch:1900 loss:0.14804832991234904 dis:0.5088368654251099
epoch:2000 loss:0.1452795773301358 dis:0.45611774921417236
epoch:2100 loss:0.14293853070388296 dis:0.41488611698150635
epoch:2200 loss:0.14092519957032756 dis:0.41289764642715454
epoch:2300 loss:0.13907180122816007 dis:0.40725818276405334
epoch:2400 loss:0.13729838388008278 dis:0.37693145871162415
epoch:2500 loss:0.1356982153057618 dis:0.3574749529361725
epoch:2600 loss:0.13428549308322926 dis:0.36141490936279297
epoch:2700 loss:0.13297144410825415 dis:0.3259775936603546
epoch:2800 loss:0.1318023073606588 dis:0.33150970935821533
epoch:2900 loss:0.13068596181689468 dis:0.29594725370407104
epoch:3000 loss:0.1297262223011531 dis:0.27548736333847046
epoch:3100 loss:0.12888491338375033 dis:0.25628384947776794
epoch:3200 loss:0.12814128644289 dis:0.23888787627220154
epoch:3300 loss:0.1274774361611042 dis:0.22350652515888214
epoch:3400 loss:0.126879274456011 dis:0.22504708170890808
epoch:3500 loss:0.126319595643472 dis:0.20597399771213531
epoch:3600 loss:0.1257987726930994 dis:0.19556692242622375
epoch:3700 loss:0.12532121394960233 dis:0.1860409677028656
epoch:3800 loss:0.12488303821962139 dis:0.17729401588439941
epoch:3900 loss:0.12448065501151943 dis:0.16923606395721436
epoch:4000 loss:0.12411079934301912 dis:0.16178974509239197
epoch:4100 loss:0.12377055361113151 dis:0.1548886001110077
epoch:4200 loss:0.12345740166916186 dis:0.14847198128700256
epoch:4300 loss:0.12316909653925615 dis:0.14248624444007874
epoch:4400 loss:0.12290367240297914 dis:0.14916300773620605
epoch:4500 loss:0.12264631559146348 dis:0.13730959594249725
epoch:4600 loss:0.12241043771363933 dis:0.13237762451171875
epoch:4700 loss:0.12219203602134737 dis:0.1274801343679428
epoch:4800 loss:0.1219913532474073 dis:0.12265098094940186
epoch:4900 loss:0.1218079685226575 dis:0.11793995648622513
epoch:5000 loss:0.1216410719520918 dis:0.11339294910430908
epoch:5100 loss:0.12148963144098573 dis:0.12105515599250793
epoch:5200 loss:0.12135027432714253 dis:0.10498204827308655
