Epoch:0,Train_loss:0.699143260717392,Train_acc:0.534375,Dis:0.9845768213272095
Epoch:1,Train_loss:0.6483952701091766,Train_acc:0.56375,Dis:0.7091702818870544
Epoch:2,Train_loss:0.607564777135849,Train_acc:0.571875,Dis:0.554940938949585
Epoch:3,Train_loss:0.5719444354375204,Train_acc:0.646875,Dis:0.5499023199081421
Epoch:4,Train_loss:0.5201614598433176,Train_acc:0.6625,Dis:0.6208775043487549
Epoch:5,Train_loss:0.4626571188370387,Train_acc:0.819375,Dis:0.7017908096313477
Epoch:6,Train_loss:0.40654707948366803,Train_acc:0.833125,Dis:0.7421694397926331
Epoch:7,Train_loss:0.341852808992068,Train_acc:0.888125,Dis:0.7862662076950073
Epoch:8,Train_loss:0.2944893961151441,Train_acc:0.8975,Dis:0.7591001391410828
Epoch:9,Train_loss:0.24293738355239233,Train_acc:0.901875,Dis:0.6824501156806946
Epoch:10,Train_loss:0.21118717143932977,Train_acc:0.90625,Dis:0.5921097993850708
Epoch:11,Train_loss:0.18043321495254835,Train_acc:0.938125,Dis:0.48191630840301514
Epoch:12,Train_loss:0.1633934291700522,Train_acc:0.940625,Dis:0.4104844629764557
Epoch:13,Train_loss:0.1505046101907889,Train_acc:0.951875,Dis:0.38172805309295654
Epoch:14,Train_loss:0.13919241229693094,Train_acc:0.960625,Dis:0.312656432390213
Epoch:15,Train_loss:0.12177928288777669,Train_acc:0.961875,Dis:0.293496698141098
Epoch:16,Train_loss:0.11909398684899013,Train_acc:0.969375,Dis:0.2786027491092682
Epoch:17,Train_loss:0.1043791634341081,Train_acc:0.96625,Dis:0.22858239710330963
Epoch:18,Train_loss:0.10279746229449908,Train_acc:0.973125,Dis:0.1872512847185135
Epoch:19,Train_loss:0.09673658385872841,Train_acc:0.973125,Dis:0.14981217682361603
Epoch:20,Train_loss:0.09608790775140126,Train_acc:0.98125,Dis:0.13794375956058502
Epoch:21,Train_loss:0.08401558548212051,Train_acc:0.983125,Dis:0.1321214735507965
Epoch:22,Train_loss:0.0783512182533741,Train_acc:0.98625,Dis:0.13770636916160583
Epoch:23,Train_loss:0.07231495529413223,Train_acc:0.98875,Dis:0.11376596987247467
Epoch:24,Train_loss:0.06693291602035363,Train_acc:0.98625,Dis:0.09857963770627975
Epoch:25,Train_loss:0.07022678727904956,Train_acc:0.990625,Dis:0.09076099097728729
Epoch:26,Train_loss:0.0632012194643418,Train_acc:0.990625,Dis:0.0936979427933693
Epoch:27,Train_loss:0.06262208645542462,Train_acc:0.990625,Dis:0.08173830807209015
Epoch:28,Train_loss:0.061934214706222214,Train_acc:0.990625,Dis:0.1050618514418602
Epoch:29,Train_loss:0.05540419866641363,Train_acc:0.991875,Dis:0.09729515761137009
Epoch:30,Train_loss:0.05077774667491516,Train_acc:0.990625,Dis:0.08533474802970886
Epoch:31,Train_loss:0.051305184761683144,Train_acc:0.990625,Dis:0.0788939818739891
Epoch:32,Train_loss:0.0499101256330808,Train_acc:0.99125,Dis:0.07110973447561264
Epoch:33,Train_loss:0.045951186679303646,Train_acc:0.991875,Dis:0.05924497917294502
Epoch:34,Train_loss:0.04633226214597622,Train_acc:0.99375,Dis:0.044424690306186676
Epoch:35,Train_loss:0.04347614229967197,Train_acc:0.99375,Dis:0.03841160237789154
Epoch:36,Train_loss:0.04138648541023334,Train_acc:0.996875,Dis:0.042153410613536835
Epoch:37,Train_loss:0.040076851223905884,Train_acc:0.995,Dis:0.03890877589583397
Epoch:38,Train_loss:0.04088464782883724,Train_acc:0.991875,Dis:0.036848895251750946
Epoch:39,Train_loss:0.040325853352745376,Train_acc:0.995,Dis:0.0465366467833519
Epoch:40,Train_loss:0.039086541471381984,Train_acc:0.994375,Dis:0.04028702527284622
Epoch:41,Train_loss:0.035196439983944096,Train_acc:0.995,Dis:0.035750895738601685
Epoch:42,Train_loss:0.03558256756514311,Train_acc:0.994375,Dis:0.028796007856726646
best_acc:0.996875 average_time:8.927513532860335test_loss:0.03348409834628304, test_acc:0.995
