Epoch:0,Train_loss:0.7083579500516256,Train_acc:0.580625,Dis:3.7233221530914307
Epoch:1,Train_loss:0.6629542211691538,Train_acc:0.5725,Dis:0.4858054220676422
Epoch:2,Train_loss:0.626246859629949,Train_acc:0.583125,Dis:0.38499483466148376
Epoch:3,Train_loss:0.5959795614083608,Train_acc:0.570625,Dis:0.445811003446579
Epoch:4,Train_loss:0.5564843416213989,Train_acc:0.6325,Dis:0.5169786214828491
Epoch:5,Train_loss:0.5050189892450968,Train_acc:0.695625,Dis:0.6155763268470764
Epoch:6,Train_loss:0.4458845953146617,Train_acc:0.76375,Dis:0.7107768058776855
Epoch:7,Train_loss:0.38965580860773724,Train_acc:0.8125,Dis:0.7766396403312683
Epoch:8,Train_loss:0.33754540979862213,Train_acc:0.8475,Dis:0.7651845812797546
Epoch:9,Train_loss:0.28572578728199005,Train_acc:0.903125,Dis:0.7147274613380432
Epoch:10,Train_loss:0.24062074969212213,Train_acc:0.921875,Dis:0.6341909170150757
Epoch:11,Train_loss:0.21039952337741852,Train_acc:0.9175,Dis:0.5324631333351135
Epoch:12,Train_loss:0.19047152002652487,Train_acc:0.9325,Dis:0.45772263407707214
Epoch:13,Train_loss:0.17005524784326553,Train_acc:0.945625,Dis:0.3861294686794281
Epoch:14,Train_loss:0.14800727367401123,Train_acc:0.95125,Dis:0.3411058485507965
Epoch:15,Train_loss:0.1441974826157093,Train_acc:0.958125,Dis:0.31996363401412964
Epoch:16,Train_loss:0.12477136651674907,Train_acc:0.96375,Dis:0.28743427991867065
Epoch:17,Train_loss:0.11603826408584912,Train_acc:0.966875,Dis:0.2550235390663147
Epoch:18,Train_loss:0.10579125210642815,Train_acc:0.96875,Dis:0.2123907059431076
Epoch:19,Train_loss:0.10077535857756932,Train_acc:0.97375,Dis:0.1943298578262329
Epoch:20,Train_loss:0.09803440794348717,Train_acc:0.97375,Dis:0.17264463007450104
Epoch:21,Train_loss:0.08898393685619037,Train_acc:0.97625,Dis:0.15823812782764435
Epoch:22,Train_loss:0.08116837963461876,Train_acc:0.981875,Dis:0.13890410959720612
Epoch:23,Train_loss:0.08062077748278777,Train_acc:0.984375,Dis:0.11914005875587463
Epoch:24,Train_loss:0.07620738508800666,Train_acc:0.983125,Dis:0.10130683332681656
Epoch:25,Train_loss:0.07398335201044877,Train_acc:0.98375,Dis:0.09096821397542953
Epoch:26,Train_loss:0.06680916498104732,Train_acc:0.9825,Dis:0.08336005359888077
Epoch:27,Train_loss:0.06317980711658795,Train_acc:0.990625,Dis:0.07402056455612183
Epoch:28,Train_loss:0.06001468002796173,Train_acc:0.98875,Dis:0.0655640959739685
Epoch:29,Train_loss:0.06054945848882198,Train_acc:0.991875,Dis:0.09376053512096405
Epoch:30,Train_loss:0.05833407677710056,Train_acc:0.9925,Dis:0.09090210497379303
Epoch:31,Train_loss:0.05577754229307175,Train_acc:0.990625,Dis:0.0573621466755867
Epoch:32,Train_loss:0.05343087141712507,Train_acc:0.993125,Dis:0.04549336060881615
Epoch:33,Train_loss:0.05088511606057485,Train_acc:0.995625,Dis:0.060768142342567444
Epoch:34,Train_loss:0.04649110293636719,Train_acc:0.995625,Dis:0.044106267392635345
Epoch:35,Train_loss:0.04404572956264019,Train_acc:0.9925,Dis:0.040654122829437256
Epoch:36,Train_loss:0.04696467146277428,Train_acc:0.99375,Dis:0.03594350814819336
Epoch:37,Train_loss:0.043114024214446545,Train_acc:0.998125,Dis:0.03383568674325943
Epoch:38,Train_loss:0.04223432609190544,Train_acc:0.996875,Dis:0.03328802436590195
Epoch:39,Train_loss:0.04246819795419773,Train_acc:0.995,Dis:0.037147391587495804
Epoch:40,Train_loss:0.038759593230982624,Train_acc:0.996875,Dis:0.034069254994392395
Epoch:41,Train_loss:0.04079858027398586,Train_acc:0.998125,Dis:0.02688797190785408
Epoch:42,Train_loss:0.037160009145736694,Train_acc:0.995,Dis:0.028714992105960846
Epoch:43,Train_loss:0.036587583211561046,Train_acc:0.99625,Dis:0.030582521110773087
best_acc:0.998125 average_time:8.737646698951721test_loss:0.03354986485404273, test_acc:0.9975
