epoch:0 train_loss:0.3845969086803494 valid_loss:6.09949254989624 dis:0.8490707278251648
epoch:1000 train_loss:0.08838780500597815 valid_loss:0.9560894966125488 dis:369.00396728515625
epoch:2000 train_loss:0.08784357241945424 valid_loss:0.7687689661979675 dis:48.82643508911133
epoch:3000 train_loss:0.07638687272764687 valid_loss:0.6359304785728455 dis:7.292399883270264
epoch:4000 train_loss:0.07516925223946265 valid_loss:0.56898432970047 dis:3.9932808876037598
epoch:5000 train_loss:0.07375561998864506 valid_loss:0.5124654173851013 dis:3.1561949253082275
epoch:6000 train_loss:0.07271563720372685 valid_loss:0.4328107237815857 dis:3.435431957244873
epoch:7000 train_loss:0.07207321959734336 valid_loss:0.30646368861198425 dis:12.857638359069824
epoch:8000 train_loss:0.07401157940922769 valid_loss:0.3233070373535156 dis:5.084887981414795
epoch:9000 train_loss:0.07149544002278066 valid_loss:0.31443265080451965 dis:1.8019295930862427
epoch:10000 train_loss:0.0707456373998602 valid_loss:0.2373751997947693 dis:1.1817090511322021
epoch:11000 train_loss:0.0719743574451237 valid_loss:0.32556915283203125 dis:0.8145455718040466
epoch:12000 train_loss:0.07068269023333612 valid_loss:0.2336568981409073 dis:0.7103345990180969
epoch:13000 train_loss:0.07064278831156406 valid_loss:0.23349571228027344 dis:0.6229709982872009
epoch:14000 train_loss:0.07060471385272613 valid_loss:0.22646693885326385 dis:0.8272889852523804
epoch:15000 train_loss:0.07058531432623497 valid_loss:0.23017774522304535 dis:0.4855670630931854
epoch:16000 train_loss:0.07056109866409786 valid_loss:0.22767387330532074 dis:0.560637354850769
epoch:17000 train_loss:0.070525139240978 valid_loss:0.22527800500392914 dis:0.6991307735443115
epoch:18000 train_loss:0.07060594387079251 valid_loss:0.22165927290916443 dis:0.5665360689163208
epoch:19000 train_loss:0.07045241514949421 valid_loss:0.2225399762392044 dis:0.8429116606712341
epoch:20000 train_loss:0.0704270496022507 valid_loss:0.2194739133119583 dis:0.9864901900291443
epoch:21000 train_loss:0.07037737290835196 valid_loss:0.21726149320602417 dis:1.2098652124404907
epoch:22000 train_loss:0.07031031777386348 valid_loss:0.22169724106788635 dis:1.375916600227356
epoch:23000 train_loss:0.07024129931546305 valid_loss:0.2264159917831421 dis:1.5052181482315063
epoch:24000 train_loss:0.07024030820547106 valid_loss:0.21173498034477234 dis:1.5599281787872314
epoch:25000 train_loss:0.0701456640376924 valid_loss:0.2213924527168274 dis:1.625536561012268
epoch:26000 train_loss:0.07015953047268193 valid_loss:0.25369933247566223 dis:1.6196699142456055
epoch:27000 train_loss:0.07006540192533292 valid_loss:0.2627168297767639 dis:1.598218321800232
epoch:28000 train_loss:0.07006010146442261 valid_loss:0.24186667799949646 dis:1.7166203260421753
epoch:29000 train_loss:0.07000499944310658 valid_loss:0.2736559808254242 dis:2.1029200553894043
epoch:30000 train_loss:0.069989781730192 valid_loss:0.2575259804725647 dis:3.0397789478302
