epoch:0 loss:0.49285353146882566 dis:1.3883651494979858
epoch:100 loss:0.29894872488249796 dis:0.11354491114616394
epoch:200 loss:0.2974593409835442 dis:0.1202993392944336
epoch:300 loss:0.29568060483051134 dis:0.1656782329082489
epoch:400 loss:0.29183606212737384 dis:0.3280174732208252
epoch:500 loss:0.2851305910872598 dis:0.5088368654251099
epoch:600 loss:0.27280850954840624 dis:0.8127807378768921
epoch:700 loss:0.25308127261038693 dis:1.2680213451385498
epoch:800 loss:0.22881524910326442 dis:1.4039124250411987
epoch:900 loss:0.20937819229368348 dis:1.132536768913269
epoch:1000 loss:0.1952612618948435 dis:0.7907854318618774
epoch:1100 loss:0.1840255711431182 dis:0.5503115653991699
epoch:1200 loss:0.1726781384587971 dis:0.4542379677295685
epoch:1300 loss:0.16298546237233577 dis:0.3681679666042328
epoch:1400 loss:0.15479046304071364 dis:0.2973135709762573
epoch:1500 loss:0.14791030497929464 dis:0.24089394509792328
epoch:1600 loss:0.14214994856913654 dis:0.19648361206054688
epoch:1700 loss:0.1373106744907073 dis:0.16491347551345825
epoch:1800 loss:0.13320325420742538 dis:0.14395031332969666
epoch:1900 loss:0.1296105650697123 dis:0.12558817863464355
epoch:2000 loss:0.12638310327783556 dis:0.10959304124116898
epoch:2100 loss:0.12344030651692586 dis:0.09826884418725967
epoch:2200 loss:0.12069675913322862 dis:0.09589289128780365
epoch:2300 loss:0.11806387239928734 dis:0.08535259962081909
epoch:2400 loss:0.11579957248843747 dis:0.078748919069767
epoch:2500 loss:0.11388720619412675 dis:0.07433208078145981
epoch:2600 loss:0.11225811780571728 dis:0.06808865815401077
epoch:2700 loss:0.11084497750782664 dis:0.06279287487268448
epoch:2800 loss:0.10960417817426364 dis:0.05969633907079697
epoch:2900 loss:0.10846527290183779 dis:0.055751435458660126
epoch:3000 loss:0.10739624411241995 dis:0.051833078265190125
epoch:3100 loss:0.10640132502643022 dis:0.047706637531518936
epoch:3200 loss:0.10547777419866715 dis:0.0436321496963501
epoch:3300 loss:0.10462242993692705 dis:0.04013732820749283
epoch:3400 loss:0.10383028214727502 dis:0.03730006888508797
epoch:3500 loss:0.103096423560781 dis:0.03615497052669525
epoch:3600 loss:0.10240090008463242 dis:0.033794742077589035
epoch:3700 loss:0.10176483503480495 dis:0.03187629580497742
epoch:3800 loss:0.10117634851735482 dis:0.030242495238780975
epoch:3900 loss:0.10063250861674713 dis:0.028730224817991257
epoch:4000 loss:0.10013080141200247 dis:0.027297530323266983
epoch:4100 loss:0.0996686581365959 dis:0.025941094383597374
epoch:4200 loss:0.09924359104491626 dis:0.024661829695105553
epoch:4300 loss:0.09885304479829995 dis:0.02343856357038021
epoch:4400 loss:0.09849446101880611 dis:0.022263383492827415
epoch:4500 loss:0.0981651777878844 dis:0.021155914291739464
epoch:4600 loss:0.09786242179232835 dis:0.020310500636696815
epoch:4700 loss:0.09758085201230889 dis:0.01945517212152481
epoch:4800 loss:0.09732025519653603 dis:0.018604271113872528
epoch:4900 loss:0.0970776919701099 dis:0.01787511818110943
epoch:5000 loss:0.09685022552630881 dis:0.017281003296375275
epoch:5100 loss:0.09663517245034652 dis:0.01682482659816742
epoch:5200 loss:0.09643018683494552 dis:0.016489755362272263
epoch:5300 loss:0.09623339264354826 dis:0.016251152381300926
epoch:5400 loss:0.09604336146302585 dis:0.016069427132606506
epoch:5500 loss:0.09585905023720344 dis:0.015916280448436737
epoch:5600 loss:0.09567964032133759 dis:0.01578533463180065
epoch:5700 loss:0.0955042816944849 dis:0.01571991853415966
epoch:5800 loss:0.09533168275281359 dis:0.015855910256505013
epoch:5900 loss:0.09515971519631389 dis:0.016484146937727928
epoch:6000 loss:0.09498395557659235 dis:0.018304334953427315
epoch:6100 loss:0.09479379234533093 dis:0.023248175159096718
epoch:6200 loss:0.09455776414181478 dis:0.03697405755519867
epoch:6300 loss:0.09417818060341446 dis:0.07087717950344086
