epoch:0 train_loss:0.8001631048944688 valid_loss:26.30236053466797 dis:0.16293208301067352
epoch:100 train_loss:0.28959403269827955 valid_loss:15.026310920715332 dis:2.277764320373535
epoch:200 train_loss:0.26765925159096315 valid_loss:13.732356071472168 dis:2.448965072631836
epoch:300 train_loss:0.256507474943743 valid_loss:13.067957878112793 dis:1.749213695526123
epoch:400 train_loss:0.24342397411069927 valid_loss:12.300312042236328 dis:1.9684524536132812
epoch:500 train_loss:0.2259268393580226 valid_loss:11.269984245300293 dis:2.85748553276062
epoch:600 train_loss:0.20164528484790784 valid_loss:9.828727722167969 dis:4.452445983886719
epoch:700 train_loss:0.1744162756938565 valid_loss:8.224616050720215 dis:6.484716415405273
epoch:800 train_loss:0.14972714427752368 valid_loss:6.772464752197266 dis:9.876774787902832
epoch:900 train_loss:0.13247488389973863 valid_loss:5.729464530944824 dis:6.268075466156006
epoch:1000 train_loss:0.12210420900840505 valid_loss:5.081704616546631 dis:3.8721423149108887
epoch:1100 train_loss:0.11615418803596762 valid_loss:4.697851181030273 dis:2.03589129447937
epoch:1200 train_loss:0.1122987952967178 valid_loss:4.448272228240967 dis:1.325774073600769
epoch:1300 train_loss:0.10953038962185452 valid_loss:4.26731538772583 dis:0.9322641491889954
epoch:1400 train_loss:0.10733963679466507 valid_loss:4.125487804412842 dis:0.7428405284881592
epoch:1500 train_loss:0.10544764784469311 valid_loss:4.003066539764404 dis:0.7020182609558105
epoch:1600 train_loss:0.10365859540966053 valid_loss:3.8873751163482666 dis:0.8273922204971313
epoch:1700 train_loss:0.10185753170129735 valid_loss:3.769071578979492 dis:1.0208710432052612
epoch:1800 train_loss:0.10000641083284526 valid_loss:3.646179437637329 dis:1.1613601446151733
epoch:1900 train_loss:0.09816750689261233 valid_loss:3.5234668254852295 dis:1.1742866039276123
epoch:2000 train_loss:0.09645575782387313 valid_loss:3.41009259223938 dis:1.070444941520691
epoch:2100 train_loss:0.09495171599843771 valid_loss:3.311636447906494 dis:0.9236776828765869
epoch:2200 train_loss:0.09366767964580376 valid_loss:3.2277729511260986 dis:0.7925330996513367
epoch:2300 train_loss:0.09256743095697803 valid_loss:3.1558475494384766 dis:0.7122328281402588
epoch:2400 train_loss:0.09160940323805955 valid_loss:3.0927863121032715 dis:0.6719278693199158
epoch:2500 train_loss:0.09088482155190583 valid_loss:3.052044153213501 dis:0.4379388391971588
epoch:2600 train_loss:0.09117882733122745 valid_loss:3.04036808013916 dis:0.2831738591194153
epoch:2700 train_loss:0.0904925543922483 valid_loss:2.9872567653656006 dis:0.20505616068840027
epoch:2800 train_loss:0.09361570892751715 valid_loss:3.294743299484253 dis:0.16341321170330048
epoch:2900 train_loss:0.08914895504370086 valid_loss:2.9315993785858154 dis:0.1364123523235321
epoch:3000 train_loss:0.08887623646535961 valid_loss:2.9159865379333496 dis:0.11527139693498611
epoch:3100 train_loss:0.0886669680628294 valid_loss:2.8943369388580322 dis:0.1051078587770462
epoch:3200 train_loss:0.09253314168787792 valid_loss:3.2544853687286377 dis:0.09719450026750565
epoch:3300 train_loss:0.08819579286146294 valid_loss:2.863764524459839 dis:0.0811067447066307
epoch:3400 train_loss:0.08813069194139266 valid_loss:2.8888823986053467 dis:0.08151932060718536
epoch:3500 train_loss:0.08780596417322774 valid_loss:2.8405823707580566 dis:0.07603982836008072
epoch:3600 train_loss:0.0876096127237939 valid_loss:2.824366569519043 dis:0.07379977405071259
epoch:3700 train_loss:0.08742725294410242 valid_loss:2.8087081909179688 dis:0.07280761748552322
epoch:3800 train_loss:0.0873619524366235 valid_loss:2.9879629611968994 dis:0.07249484956264496
epoch:3900 train_loss:0.08705020539313887 valid_loss:2.7843017578125 dis:0.06203490495681763
epoch:4000 train_loss:0.08694451848593954 valid_loss:2.7931835651397705 dis:0.0646679550409317
epoch:4100 train_loss:0.08666444949214389 valid_loss:2.7517359256744385 dis:0.06215791404247284
epoch:4200 train_loss:0.08645457795568409 valid_loss:2.729654312133789 dis:0.060056012123823166
epoch:4300 train_loss:0.0864144307026866 valid_loss:2.7034623622894287 dis:0.06894171237945557
epoch:4400 train_loss:0.0859778320430215 valid_loss:2.683584451675415 dis:0.07038730382919312
epoch:4500 train_loss:0.08570767687877798 valid_loss:2.6602954864501953 dis:0.0770248994231224
epoch:4600 train_loss:0.08691616002241395 valid_loss:2.6432578563690186 dis:0.09167207777500153
epoch:4700 train_loss:0.08507861833455627 valid_loss:2.603062391281128 dis:0.08877778798341751
epoch:4800 train_loss:0.08470018427335044 valid_loss:2.565819263458252 dis:0.1080305427312851
epoch:4900 train_loss:0.08431006367739119 valid_loss:2.5230519771575928 dis:0.11986624449491501
epoch:5000 train_loss:0.08402013848911913 valid_loss:2.4837706089019775 dis:0.12042777240276337
epoch:5100 train_loss:0.08345397087465561 valid_loss:2.442617177963257 dis:0.11082988232374191
epoch:5200 train_loss:0.08301953345180166 valid_loss:2.40179705619812 dis:0.11340246349573135
epoch:5300 train_loss:0.08259738545024985 valid_loss:2.3566694259643555 dis:0.10367827862501144
epoch:5400 train_loss:0.08227867606646878 valid_loss:2.3783257007598877 dis:0.09316547214984894
epoch:5500 train_loss:0.08178145260962495 valid_loss:2.271031618118286 dis:0.07431178539991379
epoch:5600 train_loss:0.10239674364602457 valid_loss:3.6213889122009277 dis:0.0769098699092865
epoch:5700 train_loss:0.08108776922625972 valid_loss:2.2164347171783447 dis:0.07785835862159729
epoch:5800 train_loss:0.08019027474416343 valid_loss:2.0598349571228027 dis:0.4198934733867645
epoch:5900 train_loss:0.07939549277780263 valid_loss:1.9384568929672241 dis:0.26103848218917847
epoch:6000 train_loss:0.08264618245308228 valid_loss:2.008852958679199 dis:0.19260869920253754
epoch:6100 train_loss:0.07806906187643249 valid_loss:1.7804280519485474 dis:0.15389478206634521
epoch:6200 train_loss:0.07745718139894751 valid_loss:1.7196797132492065 dis:0.11727737635374069
epoch:6300 train_loss:0.07697370817873538 valid_loss:1.6713216304779053 dis:0.09515772014856339
epoch:6400 train_loss:0.07659071006037871 valid_loss:1.6656817197799683 dis:0.08038679510354996
epoch:6500 train_loss:0.07615316601387825 valid_loss:1.554350733757019 dis:0.06398708373308182
epoch:6600 train_loss:0.07588326663789888 valid_loss:1.510965347290039 dis:0.05959956347942352
epoch:6700 train_loss:0.07546666342850035 valid_loss:1.4650212526321411 dis:0.05070925131440163
epoch:6800 train_loss:0.07519723840204082 valid_loss:1.435643196105957 dis:0.047203194350004196
epoch:6900 train_loss:0.07488582446329593 valid_loss:1.3844205141067505 dis:0.042931731790304184
epoch:7000 train_loss:0.07463342805674665 valid_loss:1.3478186130523682 dis:0.04087861627340317
epoch:7100 train_loss:0.07439616606366513 valid_loss:1.3033117055892944 dis:0.03894682973623276
epoch:7200 train_loss:0.07418307902782403 valid_loss:1.2794291973114014 dis:0.037619926035404205
epoch:7300 train_loss:0.0739691326266837 valid_loss:1.2494686841964722 dis:0.031408410519361496
epoch:7400 train_loss:0.07718194161606504 valid_loss:2.0283517837524414 dis:0.03519176319241524
epoch:7500 train_loss:0.07359591579085104 valid_loss:1.2105352878570557 dis:0.03359511122107506
epoch:7600 train_loss:0.07343104174298944 valid_loss:1.1604830026626587 dis:0.03158506006002426
epoch:7700 train_loss:0.07327261292794568 valid_loss:1.1454237699508667 dis:0.03244776651263237
epoch:7800 train_loss:0.07344267109155618 valid_loss:1.1442832946777344 dis:0.031067589297890663
epoch:7900 train_loss:0.0729968444061754 valid_loss:1.10014009475708 dis:0.03174486756324768
epoch:8000 train_loss:0.07286575220100774 valid_loss:1.0769997835159302 dis:0.03020891360938549
epoch:8100 train_loss:0.07275740723859052 valid_loss:1.0601738691329956 dis:0.031247355043888092
epoch:8200 train_loss:0.07264483039081764 valid_loss:1.0424267053604126 dis:0.029291993007063866
epoch:8300 train_loss:0.0725489070839015 valid_loss:1.0329777002334595 dis:0.030271392315626144
epoch:8400 train_loss:0.07280199330679972 valid_loss:1.0858646631240845 dis:0.030108215287327766
epoch:8500 train_loss:0.0723661483937963 valid_loss:0.9907478094100952 dis:0.028061052784323692
epoch:8600 train_loss:0.07244736140692214 valid_loss:1.061899185180664 dis:0.02923877350986004
epoch:8700 train_loss:0.07221012626311128 valid_loss:0.9743636250495911 dis:0.02829143777489662
epoch:8800 train_loss:0.07213858443694227 valid_loss:0.9922473430633545 dis:0.028138423338532448
epoch:8900 train_loss:0.0720705414848515 valid_loss:0.9497283101081848 dis:0.02675558626651764
epoch:9000 train_loss:0.07200964490916649 valid_loss:0.9320361614227295 dis:0.02701646275818348
epoch:9100 train_loss:0.08312331466382489 valid_loss:2.035022258758545 dis:0.02689119428396225
epoch:9200 train_loss:0.0718930052149946 valid_loss:0.9355407357215881 dis:0.02534709870815277
epoch:9300 train_loss:0.07728598802691088 valid_loss:1.781469464302063 dis:0.025308046489953995
epoch:9400 train_loss:0.07198005389804443 valid_loss:0.8895543813705444 dis:0.02608119323849678
epoch:9500 train_loss:0.07180114597966536 valid_loss:0.9193820953369141 dis:0.02410058304667473
epoch:9600 train_loss:0.0716944722147868 valid_loss:0.8666227459907532 dis:0.022250106558203697
epoch:9700 train_loss:0.07165579007691963 valid_loss:0.8585382103919983 dis:0.02208399586379528
epoch:9800 train_loss:0.07161942126087449 valid_loss:0.863349199295044 dis:0.021114099770784378
epoch:9900 train_loss:0.071573672385541 valid_loss:0.8500311374664307 dis:0.020208945497870445
epoch:10000 train_loss:0.07158181423346915 valid_loss:0.8324712514877319 dis:0.019473934546113014
epoch:10100 train_loss:0.0729921045085456 valid_loss:0.9845661520957947 dis:0.019470462575554848
epoch:10200 train_loss:0.0714729823742863 valid_loss:0.8199506998062134 dis:0.016436925157904625
epoch:10300 train_loss:0.07150025634286185 valid_loss:0.938064455986023 dis:0.01766735129058361
epoch:10400 train_loss:0.07141305643734923 valid_loss:0.8170816898345947 dis:0.016014011576771736
epoch:10500 train_loss:0.0714317194290734 valid_loss:0.8012039661407471 dis:0.01627497933804989
epoch:10600 train_loss:0.07138027274256327 valid_loss:0.7988498210906982 dis:0.017609650269150734
epoch:10700 train_loss:0.07133716110284684 valid_loss:0.7970108389854431 dis:0.014040978625416756
epoch:10800 train_loss:0.0717138963658893 valid_loss:0.8504379987716675 dis:0.016945261508226395
epoch:10900 train_loss:0.07129369354882877 valid_loss:0.7914590835571289 dis:0.012817700393497944
epoch:11000 train_loss:0.07247249531659934 valid_loss:1.0798835754394531 dis:0.014048115350306034
epoch:11100 train_loss:0.0712558754006373 valid_loss:0.7815089821815491 dis:0.015539690852165222
epoch:11200 train_loss:0.07123516279108366 valid_loss:0.7798306941986084 dis:0.012471210211515427
epoch:11300 train_loss:0.07121940697918909 valid_loss:0.7840583920478821 dis:0.013234298676252365
epoch:11400 train_loss:0.07126344259613446 valid_loss:0.7966354489326477 dis:0.013174177147448063
epoch:11500 train_loss:0.07118689388003711 valid_loss:0.7740671634674072 dis:0.01095904503017664
epoch:11600 train_loss:0.07118146431867453 valid_loss:0.766373336315155 dis:0.011654704809188843
epoch:11700 train_loss:0.07116742403871038 valid_loss:0.7642117142677307 dis:0.011296297423541546
epoch:11800 train_loss:0.07114705220267972 valid_loss:0.7747794985771179 dis:0.011418350040912628
epoch:11900 train_loss:0.08001241372046 valid_loss:1.7516040802001953 dis:0.01052938587963581
epoch:12000 train_loss:0.0711232143956906 valid_loss:0.7910143136978149 dis:0.01094935741275549
epoch:12100 train_loss:0.07940268597829594 valid_loss:2.0887413024902344 dis:0.010193366557359695
epoch:12200 train_loss:0.07110179839845888 valid_loss:0.7864812016487122 dis:0.010367589071393013
epoch:12300 train_loss:0.07109321840318066 valid_loss:0.7580018043518066 dis:0.009420597925782204
epoch:12400 train_loss:0.07108147326516283 valid_loss:0.7608381509780884 dis:0.009745853953063488
epoch:12500 train_loss:0.07107423721548052 valid_loss:0.7728745937347412 dis:0.009921231307089329
epoch:12600 train_loss:0.07316352116434921 valid_loss:1.3921236991882324 dis:0.008619274012744427
epoch:12700 train_loss:0.07105544756230649 valid_loss:0.7698325514793396 dis:0.009947285987436771
epoch:12800 train_loss:0.07105648628315196 valid_loss:0.7566604614257812 dis:0.008776141330599785
epoch:12900 train_loss:0.0722369349723514 valid_loss:1.110068678855896 dis:0.010222901590168476
epoch:13000 train_loss:0.07103266397236078 valid_loss:0.7623559236526489 dis:0.007296090479940176
epoch:13100 train_loss:0.07212773260901746 valid_loss:1.0354748964309692 dis:0.0076161581091582775
epoch:13200 train_loss:0.07101970893775109 valid_loss:0.7487635612487793 dis:0.010811435990035534
epoch:13300 train_loss:0.0710118764206911 valid_loss:0.750737726688385 dis:0.007010308094322681
epoch:13400 train_loss:0.07100901728755983 valid_loss:0.7542912364006042 dis:0.010463972575962543
