Epoch:0,Train_loss:0.7198614378770193,Train_acc:0.553125,Dis:35.09806442260742
Epoch:1,Train_loss:0.6879975001017252,Train_acc:0.539375,Dis:0.23365788161754608
Epoch:2,Train_loss:0.6573301355044047,Train_acc:0.57,Dis:0.20291058719158173
Epoch:3,Train_loss:0.6352409521738688,Train_acc:0.5625,Dis:0.2128276526927948
Epoch:4,Train_loss:0.6099865486224493,Train_acc:0.57875,Dis:0.22535108029842377
Epoch:5,Train_loss:0.5827555805444717,Train_acc:0.600625,Dis:0.2594510018825531
Epoch:6,Train_loss:0.5453022122383118,Train_acc:0.62125,Dis:0.35588550567626953
Epoch:7,Train_loss:0.510071262717247,Train_acc:0.6875,Dis:0.42803820967674255
Epoch:8,Train_loss:0.47466301421324414,Train_acc:0.739375,Dis:0.4460105001926422
Epoch:9,Train_loss:0.4293545385201772,Train_acc:0.785,Dis:0.44992926716804504
Epoch:10,Train_loss:0.38391826550165814,Train_acc:0.806875,Dis:0.44060859084129333
Epoch:11,Train_loss:0.35016284386316937,Train_acc:0.840625,Dis:0.45568856596946716
Epoch:12,Train_loss:0.3206918040911357,Train_acc:0.85125,Dis:0.44816073775291443
Epoch:13,Train_loss:0.2835633804400762,Train_acc:0.875,Dis:0.42227703332901
Epoch:14,Train_loss:0.24997399747371674,Train_acc:0.90625,Dis:0.3828192949295044
Epoch:15,Train_loss:0.23550904293855032,Train_acc:0.924375,Dis:0.35289546847343445
Epoch:16,Train_loss:0.205864484111468,Train_acc:0.908125,Dis:0.3057951331138611
Epoch:17,Train_loss:0.1882943163315455,Train_acc:0.925625,Dis:0.259897917509079
Epoch:18,Train_loss:0.17347118258476257,Train_acc:0.93,Dis:0.2181033045053482
Epoch:19,Train_loss:0.16389427706599236,Train_acc:0.935625,Dis:0.19285567104816437
Epoch:20,Train_loss:0.15528258805473646,Train_acc:0.951875,Dis:0.16927962005138397
Epoch:21,Train_loss:0.14144734044869742,Train_acc:0.95375,Dis:0.1538684219121933
Epoch:22,Train_loss:0.13204984118541083,Train_acc:0.956875,Dis:0.1316714733839035
Epoch:23,Train_loss:0.12734400356809297,Train_acc:0.960625,Dis:0.11622866243124008
Epoch:24,Train_loss:0.12283072496453921,Train_acc:0.966875,Dis:0.10726769268512726
Epoch:25,Train_loss:0.11591976260145505,Train_acc:0.968125,Dis:0.09184213727712631
Epoch:26,Train_loss:0.10635767256220181,Train_acc:0.968125,Dis:0.08500220626592636
Epoch:27,Train_loss:0.10126712421576183,Train_acc:0.975,Dis:0.07609723508358002
Epoch:28,Train_loss:0.0963464913268884,Train_acc:0.97625,Dis:0.07017896324396133
Epoch:29,Train_loss:0.09670484438538551,Train_acc:0.97625,Dis:0.0845392495393753
Epoch:30,Train_loss:0.09382433568437894,Train_acc:0.98125,Dis:0.0673944279551506
Epoch:31,Train_loss:0.08785373531281948,Train_acc:0.978125,Dis:0.05490023270249367
Epoch:32,Train_loss:0.08710319673021634,Train_acc:0.985,Dis:0.04797450825572014
Epoch:33,Train_loss:0.08156487966577212,Train_acc:0.986875,Dis:0.05129305645823479
Epoch:34,Train_loss:0.0757065520932277,Train_acc:0.985625,Dis:0.04205095022916794
Epoch:35,Train_loss:0.07159561322381099,Train_acc:0.985,Dis:0.04784473404288292
Epoch:36,Train_loss:0.07520904888709386,Train_acc:0.98875,Dis:0.03813978284597397
Epoch:37,Train_loss:0.07118823938071728,Train_acc:0.988125,Dis:0.03665180876851082
Epoch:38,Train_loss:0.06813379315038522,Train_acc:0.990625,Dis:0.03376171737909317
Epoch:39,Train_loss:0.0687928485373656,Train_acc:0.991875,Dis:0.03339216113090515
Epoch:40,Train_loss:0.06228567101061344,Train_acc:0.991875,Dis:0.030162237584590912
Epoch:41,Train_loss:0.06535100191831589,Train_acc:0.990625,Dis:0.027763742953538895
Epoch:42,Train_loss:0.05999761695663134,Train_acc:0.990625,Dis:0.028784506022930145
Epoch:43,Train_loss:0.05821697351833185,Train_acc:0.99125,Dis:0.02607187069952488
Epoch:44,Train_loss:0.05542063961426417,Train_acc:0.99125,Dis:0.02368995174765587
Epoch:45,Train_loss:0.05801077994207541,Train_acc:0.99125,Dis:0.03529587388038635
best_acc:0.991875 average_time:8.720532904500546test_loss:0.05263608181849122, test_acc:0.9975
