Epoch:0,Train_loss:0.7051732242107391,Train_acc:0.53375,Dis:3.7269318103790283
Epoch:1,Train_loss:0.6623747845490774,Train_acc:0.555,Dis:0.48979267477989197
Epoch:2,Train_loss:0.6247922778129578,Train_acc:0.56125,Dis:0.4088186025619507
Epoch:3,Train_loss:0.5997062275807062,Train_acc:0.60875,Dis:0.42385396361351013
Epoch:4,Train_loss:0.5629229297240576,Train_acc:0.616875,Dis:0.48478367924690247
Epoch:5,Train_loss:0.518519307176272,Train_acc:0.6875,Dis:0.5546951293945312
Epoch:6,Train_loss:0.4761447658141454,Train_acc:0.72875,Dis:0.6061714887619019
Epoch:7,Train_loss:0.41638971865177155,Train_acc:0.806875,Dis:0.672390878200531
Epoch:8,Train_loss:0.3673283706108729,Train_acc:0.82625,Dis:0.6884632706642151
Epoch:9,Train_loss:0.3140394265453021,Train_acc:0.84375,Dis:0.6753899455070496
Epoch:10,Train_loss:0.27354781577984494,Train_acc:0.865625,Dis:0.6288636922836304
Epoch:11,Train_loss:0.23412058254082999,Train_acc:0.900625,Dis:0.5497670769691467
Epoch:12,Train_loss:0.2081842472155889,Train_acc:0.905625,Dis:0.504166305065155
Epoch:13,Train_loss:0.18889020631710687,Train_acc:0.919375,Dis:0.4623382091522217
Epoch:14,Train_loss:0.17208987226088843,Train_acc:0.933125,Dis:0.3829890787601471
Epoch:15,Train_loss:0.14910044521093369,Train_acc:0.951875,Dis:0.34268689155578613
Epoch:16,Train_loss:0.14329522227247557,Train_acc:0.955,Dis:0.3058018684387207
Epoch:17,Train_loss:0.12503920743862787,Train_acc:0.9625,Dis:0.2474951595067978
Epoch:18,Train_loss:0.12410948053002357,Train_acc:0.965625,Dis:0.21550177037715912
Epoch:19,Train_loss:0.11446712911128998,Train_acc:0.969375,Dis:0.183153435587883
Epoch:20,Train_loss:0.11321798463662465,Train_acc:0.973125,Dis:0.1615344136953354
Epoch:21,Train_loss:0.10043625036875407,Train_acc:0.98,Dis:0.1521354466676712
Epoch:22,Train_loss:0.09345101565122604,Train_acc:0.979375,Dis:0.1643112450838089
Epoch:23,Train_loss:0.08560691898067792,Train_acc:0.984375,Dis:0.14416497945785522
Epoch:24,Train_loss:0.07930607597033183,Train_acc:0.984375,Dis:0.12355124205350876
Epoch:25,Train_loss:0.08234609601398309,Train_acc:0.984375,Dis:0.11296263337135315
Epoch:26,Train_loss:0.07457098551094532,Train_acc:0.989375,Dis:0.10271042585372925
Epoch:27,Train_loss:0.0731885451823473,Train_acc:0.98875,Dis:0.08855224400758743
Epoch:28,Train_loss:0.07127932645380497,Train_acc:0.990625,Dis:0.10657885670661926
Epoch:29,Train_loss:0.06432523330052693,Train_acc:0.99,Dis:0.104483962059021
Epoch:30,Train_loss:0.05914506005744139,Train_acc:0.991875,Dis:0.08203501999378204
Epoch:31,Train_loss:0.058989248548944793,Train_acc:0.991875,Dis:0.07185664772987366
Epoch:32,Train_loss:0.057702856759230294,Train_acc:0.9925,Dis:0.06297089904546738
Epoch:33,Train_loss:0.05334327556192875,Train_acc:0.99375,Dis:0.05471959337592125
Epoch:34,Train_loss:0.05381827832510074,Train_acc:0.995625,Dis:0.04846302047371864
Epoch:35,Train_loss:0.05045571054021517,Train_acc:0.993125,Dis:0.04420958831906319
Epoch:36,Train_loss:0.04796671215444803,Train_acc:0.995,Dis:0.055179156363010406
Epoch:37,Train_loss:0.0464816273500522,Train_acc:0.994375,Dis:0.053781189024448395
Epoch:38,Train_loss:0.04699066840112209,Train_acc:0.9925,Dis:0.050565510988235474
Epoch:39,Train_loss:0.04618216616412004,Train_acc:0.996875,Dis:0.06513550877571106
Epoch:40,Train_loss:0.04487278467665116,Train_acc:0.995,Dis:0.058123741298913956
Epoch:41,Train_loss:0.040652249939739704,Train_acc:0.995,Dis:0.058023110032081604
Epoch:42,Train_loss:0.040697451680898666,Train_acc:0.993125,Dis:0.03908034786581993
Epoch:43,Train_loss:0.04008264094591141,Train_acc:0.995,Dis:0.03831905499100685
Epoch:44,Train_loss:0.0378232067450881,Train_acc:0.996875,Dis:0.030534300953149796
Epoch:45,Train_loss:0.035217576970656715,Train_acc:0.99875,Dis:0.028997261077165604
Epoch:46,Train_loss:0.03634585781643788,Train_acc:0.995,Dis:0.039955005049705505
Epoch:47,Train_loss:0.03290064881245295,Train_acc:0.99875,Dis:0.03295140713453293
Epoch:48,Train_loss:0.036513673762480416,Train_acc:0.9975,Dis:0.031174734234809875
Epoch:49,Train_loss:0.03559440653771162,Train_acc:0.9975,Dis:0.02547912485897541
Epoch:50,Train_loss:0.03112849546596408,Train_acc:0.99625,Dis:0.022644618526101112
Epoch:51,Train_loss:0.030177923229833443,Train_acc:0.99875,Dis:0.02300969883799553
best_acc:0.99875 average_time:9.043582366063045test_loss:0.03067512825752298, test_acc:1.0
