epoch:0 loss:0.4695165406523845 dis:0.2934316098690033
epoch:10 loss:0.3302878554325482 dis:0.026855167001485825
epoch:20 loss:0.31994652193214534 dis:0.014191484078764915
epoch:30 loss:0.3210182207846952 dis:0.0037759372498840094
epoch:40 loss:0.3191130207127899 dis:0.002268751384690404
epoch:50 loss:0.31816583144677946 dis:0.0026541706174612045
epoch:60 loss:0.3177712982612166 dis:0.0021750919986516237
epoch:70 loss:0.31734051936133123 dis:0.0018331542378291488
epoch:80 loss:0.3169741537872146 dis:0.001759439124725759
epoch:90 loss:0.3166052698651365 dis:0.0017930075991898775
epoch:100 loss:0.31626017459891825 dis:0.0018477813573554158
epoch:110 loss:0.3159054808234163 dis:0.0019223048584535718
epoch:120 loss:0.31553872411730965 dis:0.002026855479925871
epoch:130 loss:0.31516980309911946 dis:0.0021609035320580006
epoch:140 loss:0.31478869853754765 dis:0.002321552252396941
epoch:150 loss:0.31438074404358646 dis:0.0025043271016329527
epoch:160 loss:0.31394952526068787 dis:0.0027078285347670317
epoch:170 loss:0.3134996280918927 dis:0.0029256902635097504
epoch:180 loss:0.3130238195944384 dis:0.003152885939925909
epoch:190 loss:0.31251609283972215 dis:0.0033890074118971825
epoch:200 loss:0.3119814504349832 dis:0.003628623904660344
epoch:210 loss:0.31140393921893883 dis:0.003875984810292721
epoch:220 loss:0.3107855137819731 dis:0.004135034512728453
epoch:230 loss:0.31012029559539206 dis:0.004501981660723686
epoch:240 loss:0.30939567766542486 dis:0.004680899437516928
epoch:250 loss:0.3086375314100467 dis:0.004967038985341787
epoch:260 loss:0.3078232937580793 dis:0.005486050620675087
epoch:270 loss:0.3069331844859925 dis:0.005818574223667383
epoch:280 loss:0.3059647637981194 dis:0.005965877790004015
epoch:290 loss:0.30494027778359517 dis:0.006545852404087782
epoch:300 loss:0.3038279930304753 dis:0.006912081968039274
epoch:310 loss:0.30263683839778993 dis:0.007344494573771954
epoch:320 loss:0.3013431700198795 dis:0.007332290522754192
epoch:330 loss:0.30000005563099663 dis:0.008117258548736572
epoch:340 loss:0.2985276101169092 dis:0.008707992732524872
epoch:350 loss:0.29694769621766487 dis:0.008969802409410477
epoch:360 loss:0.2952611626300326 dis:0.00939492043107748
epoch:370 loss:0.293478344541613 dis:0.009706764481961727
epoch:380 loss:0.29159332386394937 dis:0.010062947869300842
epoch:390 loss:0.28961060084579265 dis:0.010355301201343536
epoch:400 loss:0.2875385061682828 dis:0.010991274379193783
epoch:410 loss:0.28532582296829173 dis:0.01124522089958191
epoch:420 loss:0.28303625518056064 dis:0.011952970176935196
epoch:430 loss:0.28059067533206006 dis:0.012085264548659325
epoch:440 loss:0.27808033820322536 dis:0.011994150467216969
epoch:450 loss:0.27551734660105126 dis:0.012183204293251038
epoch:460 loss:0.2729013363461259 dis:0.012479336932301521
epoch:470 loss:0.2702149827168903 dis:0.012582682073116302
epoch:480 loss:0.2674776153022287 dis:0.012575541622936726
epoch:490 loss:0.2647316017251031 dis:0.01217607595026493
epoch:500 loss:0.26201622696395116 dis:0.012103288434445858
epoch:510 loss:0.25930761530540014 dis:0.01193942129611969
epoch:520 loss:0.25663703207581184 dis:0.011975268833339214
epoch:530 loss:0.25399567423163205 dis:0.011369039304554462
epoch:540 loss:0.2514217747221124 dis:0.01122403796762228
epoch:550 loss:0.24889200519430776 dis:0.01078649889677763
epoch:560 loss:0.24646433674752385 dis:0.010262527503073215
epoch:570 loss:0.24412921115897648 dis:0.009833519347012043
epoch:580 loss:0.2418699952034081 dis:0.009482613764703274
epoch:590 loss:0.23969039736193942 dis:0.009084075689315796
epoch:600 loss:0.23758869679496217 dis:0.008666505105793476
epoch:610 loss:0.23553146514336132 dis:0.00826060026884079
epoch:620 loss:0.23356829731039325 dis:0.007860681042075157
epoch:630 loss:0.231625643626851 dis:0.007544109132140875
epoch:640 loss:0.22974381956560538 dis:0.0072007980197668076
epoch:650 loss:0.22789831002727368 dis:0.006908574607223272
epoch:660 loss:0.2261271898734028 dis:0.006646194029599428
epoch:670 loss:0.22433415842123006 dis:0.006435735151171684
epoch:680 loss:0.22260784995072816 dis:0.006214010063558817
epoch:690 loss:0.22089887057396002 dis:0.006029246374964714
epoch:700 loss:0.21920239127170443 dis:0.005861862562596798
epoch:710 loss:0.21752276341209478 dis:0.0057113515213131905
