epoch:0 loss:0.36553302325301024 dis:0.06049516052007675
epoch:100 loss:0.2723553360593647 dis:8.128035545349121
epoch:200 loss:0.2521249200208969 dis:8.611296653747559
epoch:300 loss:0.20724943647779692 dis:15.886241912841797
epoch:400 loss:0.16186765666087066 dis:11.741487503051758
epoch:500 loss:0.1304008435655914 dis:15.29658031463623
epoch:600 loss:0.1187212904620392 dis:4.515376567840576
epoch:700 loss:0.11277153587653956 dis:2.2099368572235107
epoch:800 loss:0.10883069842514306 dis:1.9776341915130615
epoch:900 loss:0.10506571036959066 dis:2.789133071899414
epoch:1000 loss:0.10070577445588223 dis:3.4783053398132324
epoch:1100 loss:0.0969935245859607 dis:3.081737518310547
epoch:1200 loss:0.09345643951164903 dis:2.0507700443267822
epoch:1300 loss:0.09105572901604285 dis:1.5155680179595947
epoch:1400 loss:0.0894032543377846 dis:1.0805206298828125
epoch:1500 loss:0.08832253191393577 dis:0.729211688041687
epoch:1600 loss:0.08738879945970474 dis:0.5137203931808472
epoch:1700 loss:0.08713393848649005 dis:0.385343998670578
