epoch:0 loss:0.33246916895095185 dis:0.0006499451119452715
epoch:100 loss:0.3141082270152072 dis:1.4171620607376099
epoch:200 loss:0.27372519480877494 dis:3.990471601486206
epoch:300 loss:0.25554180092411277 dis:1.4377367496490479
epoch:400 loss:0.23684792849565156 dis:2.3640851974487305
epoch:500 loss:0.20478010776247202 dis:4.79369592666626
epoch:600 loss:0.16091986948495754 dis:5.371200084686279
epoch:700 loss:0.1295828762064268 dis:3.2295968532562256
epoch:800 loss:0.11761774713540826 dis:1.1949331760406494
epoch:900 loss:0.11317121982819324 dis:0.4556948244571686
epoch:1000 loss:0.11050530922657918 dis:0.27659639716148376
epoch:1100 loss:0.10864109509773874 dis:0.20333169400691986
epoch:1200 loss:0.10724302922811464 dis:0.16554805636405945
epoch:1300 loss:0.10613266061400609 dis:0.14779016375541687
epoch:1400 loss:0.10518340523235707 dis:0.14912523329257965
epoch:1500 loss:0.10425750725230885 dis:0.17792300879955292
epoch:1600 loss:0.10316651783729201 dis:0.24636825919151306
epoch:1700 loss:0.10185049105191338 dis:0.31644514203071594
epoch:1800 loss:0.10070999143554264 dis:0.26933780312538147
epoch:1900 loss:0.09984821314828213 dis:0.18511022627353668
epoch:2000 loss:0.09910901940378346 dis:0.13852651417255402
epoch:2100 loss:0.09841545157024971 dis:0.1223081424832344
epoch:2200 loss:0.09771413994611337 dis:0.12681293487548828
epoch:2300 loss:0.09699617947626145 dis:0.11749309301376343
epoch:2400 loss:0.09627419022229718 dis:0.13017863035202026
epoch:2500 loss:0.0954034355865504 dis:0.13660144805908203
epoch:2600 loss:0.09445717940136088 dis:0.1613583266735077
epoch:2700 loss:0.09329952352537318 dis:0.17667527496814728
epoch:2800 loss:0.09200115504362566 dis:0.20310857892036438
epoch:2900 loss:0.09067673254830778 dis:0.18426381051540375
epoch:3000 loss:0.0896111410760161 dis:0.16291308403015137
epoch:3100 loss:0.08888658374766904 dis:0.1184576153755188
epoch:3200 loss:0.08835909289408608 dis:0.09063159674406052
epoch:3300 loss:0.0879160791201567 dis:0.07764875143766403
epoch:3400 loss:0.08753708889960854 dis:0.06610194593667984
epoch:3500 loss:0.08719308940342448 dis:0.0607483834028244
epoch:3600 loss:0.0868813501368226 dis:0.05601121485233307
epoch:3700 loss:0.08659774568824911 dis:0.05088217183947563
epoch:3800 loss:0.08637985528671176 dis:0.04787644371390343
epoch:3900 loss:0.08610248172204601 dis:0.042876776307821274
epoch:4000 loss:0.08588323722331107 dis:0.040753643959760666
epoch:4100 loss:0.08568636276069888 dis:0.036731552332639694
epoch:4200 loss:0.0855021013380206 dis:0.03472248837351799
epoch:4300 loss:0.08533100943500375 dis:0.032475557178258896
epoch:4400 loss:0.0851739564257102 dis:0.030068550258874893
epoch:4500 loss:0.08501954085465878 dis:0.030015701428055763
epoch:4600 loss:0.08487111034648609 dis:0.02918167971074581
epoch:4700 loss:0.08472032017485734 dis:0.02992764674127102
epoch:4800 loss:0.08461913875397131 dis:0.03411436453461647
epoch:4900 loss:0.08435263127498435 dis:0.03839694336056709
epoch:5000 loss:0.0840630633971681 dis:0.05434635654091835
epoch:5100 loss:0.08366127573459362 dis:0.06736763566732407
epoch:5200 loss:0.0832092029966311 dis:0.07794468104839325
epoch:5300 loss:0.08283586082609651 dis:0.08047735691070557
epoch:5400 loss:0.08253126794539707 dis:0.049775246530771255
epoch:5500 loss:0.08223027823472638 dis:0.05295512080192566
epoch:5600 loss:0.0819333690281038 dis:0.0508493073284626
epoch:5700 loss:0.08165171789708621 dis:0.04556697979569435
epoch:5800 loss:0.08145418015924806 dis:0.047552090138196945
epoch:5900 loss:0.08110148733359895 dis:0.04163379594683647
epoch:6000 loss:0.08083439961857501 dis:0.043199460953474045
epoch:6100 loss:0.08059427472938833 dis:0.038216520100831985
epoch:6200 loss:0.080357995825831 dis:0.03808462247252464
epoch:6300 loss:0.08013253282626688 dis:0.03700580075383186
epoch:6400 loss:0.07992119939393602 dis:0.03594505414366722
epoch:6500 loss:0.07994095754415935 dis:0.04307049140334129
epoch:6600 loss:0.0794436803528738 dis:0.0615265890955925
epoch:6700 loss:0.07889991241441605 dis:0.138215571641922
epoch:6800 loss:0.07822505385287898 dis:0.11040711402893066
epoch:6900 loss:0.07762142246636125 dis:0.08570584654808044
epoch:7000 loss:0.07693630642259489 dis:0.09485179930925369
epoch:7100 loss:0.0762669385794175 dis:0.09048894047737122
epoch:7200 loss:0.07557407884944177 dis:0.09419447928667068
epoch:7300 loss:0.07493143722723335 dis:0.08722149580717087
epoch:7400 loss:0.07431412203332344 dis:0.08499326556921005
epoch:7500 loss:0.07374920196525739 dis:0.07913520932197571
epoch:7600 loss:0.07324840519262607 dis:0.07252497971057892
epoch:7700 loss:0.07280399851018111 dis:0.0675952136516571
epoch:7800 loss:0.07243323542040266 dis:0.05937636271119118
epoch:7900 loss:0.0721180155775457 dis:0.056405335664749146
epoch:8000 loss:0.07185471186196474 dis:0.046409208327531815
epoch:8100 loss:0.07163600565100238 dis:0.04347671568393707
epoch:8200 loss:0.07146341415209756 dis:0.0364726297557354
epoch:8300 loss:0.07132397410837958 dis:0.03116259165108204
epoch:8400 loss:0.0712343620091933 dis:0.027438148856163025
epoch:8500 loss:0.0711232209429378 dis:0.02120334282517433
epoch:8600 loss:0.07105190203482817 dis:0.018543105572462082
epoch:8700 loss:0.07099696962952294 dis:0.014775899238884449
epoch:8800 loss:0.07095290317177302 dis:0.012064769864082336
epoch:8900 loss:0.07099073841093301 dis:0.010133622214198112
epoch:9000 loss:0.07088978204883925 dis:0.007606831379234791
epoch:9100 loss:0.07086634395569587 dis:0.006622467655688524
epoch:9200 loss:0.07084729869815613 dis:0.005351348780095577
epoch:9300 loss:0.07083113118504807 dis:0.004337828606367111
epoch:9400 loss:0.07081798475998555 dis:0.003893651533871889
epoch:9500 loss:0.0708050989610253 dis:0.0029112889897078276
epoch:9600 loss:0.07079434858894018 dis:0.002643652493134141
epoch:9700 loss:0.07078413932157807 dis:0.002518425229936838
epoch:9800 loss:0.07077533988299192 dis:0.0020543099381029606
epoch:9900 loss:0.07076695061446686 dis:0.0019425050122663379
epoch:10000 loss:0.07095498360058405 dis:0.001977143343538046
epoch:10100 loss:0.0707514163273995 dis:0.001670973957516253
epoch:10200 loss:0.07074409715043396 dis:0.0017239339649677277
epoch:10300 loss:0.07073874221892548 dis:0.0016092632431536913
epoch:10400 loss:0.0707307337499306 dis:0.001512166578322649
epoch:10500 loss:0.07072415974200624 dis:0.001607342273928225
epoch:10600 loss:0.07071810532038778 dis:0.0014594373060390353
epoch:10700 loss:0.0707118890399275 dis:0.0014910373138263822
epoch:10800 loss:0.07071085513519693 dis:0.001480806851759553
epoch:10900 loss:0.070700126658138 dis:0.0014059544773772359
epoch:11000 loss:0.0708523661039685 dis:0.001501036575064063
epoch:11100 loss:0.07068882015055443 dis:0.0013110056752339005
epoch:11200 loss:0.07068321727558614 dis:0.001413947669789195
epoch:11300 loss:0.07067844410584043 dis:0.001383332652039826
epoch:11400 loss:0.07067233964470844 dis:0.0013667249586433172
epoch:11500 loss:0.07069298990329353 dis:0.001408594660460949
epoch:11600 loss:0.07066162508993622 dis:0.0013242437271401286
epoch:11700 loss:0.07067304796054717 dis:0.001438342733308673
epoch:11800 loss:0.07065104073045118 dis:0.001294468529522419
epoch:11900 loss:0.07064567544952864 dis:0.0013851968105882406
epoch:12000 loss:0.07064056355284491 dis:0.0013762105954810977
epoch:12100 loss:0.07063514473622311 dis:0.0013347591739147902
epoch:12200 loss:0.07064308494076622 dis:0.0014528324827551842
epoch:12300 loss:0.0706245992657593 dis:0.0012842093128710985
epoch:12400 loss:0.07061923197595221 dis:0.0013725839089602232
epoch:12500 loss:0.0706157469753926 dis:0.00140483770519495
epoch:12600 loss:0.07060866104654756 dis:0.001296256436035037
epoch:12700 loss:0.07060324307913339 dis:0.0014150745701044798
epoch:12800 loss:0.07059810172620992 dis:0.0012845008168369532
epoch:12900 loss:0.0705926565625557 dis:0.0013347399653866887
epoch:13000 loss:0.07059035436219596 dis:0.0013287870679050684
epoch:13100 loss:0.07058219380945593 dis:0.001230156747624278
epoch:13200 loss:0.07057697174814027 dis:0.0013490208657458425
epoch:13300 loss:0.07057176579643179 dis:0.001171247917227447
epoch:13400 loss:0.0705666056529083 dis:0.0012215955648571253
epoch:13500 loss:0.0706121496941441 dis:0.0012762900441884995
epoch:13600 loss:0.07055639973107632 dis:0.001124238595366478
epoch:13700 loss:0.07055123186334526 dis:0.0012357961386442184
epoch:13800 loss:0.07054639365685754 dis:0.0011329984990879893
epoch:13900 loss:0.07054128116680523 dis:0.0011625655461102724
epoch:14000 loss:0.07054074316212183 dis:0.0011520189000293612
epoch:14100 loss:0.0705314908198892 dis:0.0010946766706183553
epoch:14200 loss:0.07058272160211426 dis:0.0011788317933678627
epoch:14300 loss:0.07052179816011911 dis:0.001045576180331409
epoch:14400 loss:0.0705172286786353 dis:0.0011524653527885675
epoch:14500 loss:0.07051244097071346 dis:0.0009999555768445134
