epoch:0 train_loss:0.42074205011279314 valid_loss:17.609888076782227 dis:0.07315227389335632
epoch:100 train_loss:0.2728808595497419 valid_loss:13.922329902648926 dis:5.691582679748535
epoch:200 train_loss:0.25724369939144937 valid_loss:13.084206581115723 dis:2.8138484954833984
epoch:300 train_loss:0.23695201333952054 valid_loss:11.95758056640625 dis:4.1272430419921875
epoch:400 train_loss:0.2002750796062305 valid_loss:9.896648406982422 dis:7.813900947570801
epoch:500 train_loss:0.15676248072449261 valid_loss:7.433253765106201 dis:12.662793159484863
epoch:600 train_loss:0.1286151735228857 valid_loss:5.734288692474365 dis:8.395496368408203
epoch:700 train_loss:0.11558234484762568 valid_loss:4.912517547607422 dis:3.8962812423706055
epoch:800 train_loss:0.10914430812773158 valid_loss:4.5112690925598145 dis:1.9781620502471924
epoch:900 train_loss:0.10520961946780871 valid_loss:4.265670299530029 dis:1.270014762878418
epoch:1000 train_loss:0.10234822725738255 valid_loss:4.090276718139648 dis:0.9544584155082703
epoch:1100 train_loss:0.09996700133564791 valid_loss:3.9397928714752197 dis:0.7949119806289673
epoch:1200 train_loss:0.0978354145667541 valid_loss:3.8093342781066895 dis:0.7066019773483276
epoch:1300 train_loss:0.09593610722931833 valid_loss:3.684414863586426 dis:0.6539003252983093
epoch:1400 train_loss:0.09428580968228717 valid_loss:3.5844616889953613 dis:0.5879583954811096
epoch:1500 train_loss:0.09292185105342245 valid_loss:3.5050208568573 dis:0.47669413685798645
epoch:1600 train_loss:0.09196238612109216 valid_loss:3.441033124923706 dis:0.4002857208251953
epoch:1700 train_loss:0.09105011364329042 valid_loss:3.385650396347046 dis:0.3688946068286896
epoch:1800 train_loss:0.09122285029934181 valid_loss:3.545753002166748 dis:0.3542407751083374
epoch:1900 train_loss:0.09104066696625628 valid_loss:3.514308214187622 dis:0.34327879548072815
epoch:2000 train_loss:0.08839229882705259 valid_loss:3.2622804641723633 dis:0.33007562160491943
epoch:2100 train_loss:0.08779128871833579 valid_loss:3.1972203254699707 dis:0.30593714118003845
epoch:2200 train_loss:0.08765331390464816 valid_loss:3.2276036739349365 dis:0.28268587589263916
epoch:2300 train_loss:0.08659669979881394 valid_loss:3.150251865386963 dis:0.2596091032028198
epoch:2400 train_loss:0.08656157854171598 valid_loss:3.0729870796203613 dis:0.24628505110740662
epoch:2500 train_loss:0.08617162781383376 valid_loss:3.1504194736480713 dis:0.20883424580097198
epoch:2600 train_loss:0.08731020434228141 valid_loss:3.202252149581909 dis:0.19665838778018951
epoch:2700 train_loss:0.08475102329620991 valid_loss:2.9650955200195312 dis:0.17686694860458374
epoch:2800 train_loss:0.08425312512003966 valid_loss:2.9443798065185547 dis:0.16187824308872223
epoch:2900 train_loss:0.08390253814908467 valid_loss:2.9068398475646973 dis:0.14220882952213287
epoch:3000 train_loss:0.08360345530098387 valid_loss:2.884338140487671 dis:0.12839573621749878
epoch:3100 train_loss:0.08333542629931631 valid_loss:2.857692241668701 dis:0.11630862951278687
epoch:3200 train_loss:0.08310112476762563 valid_loss:2.855506420135498 dis:0.10313624143600464
epoch:3300 train_loss:0.08605098005127501 valid_loss:3.3382551670074463 dis:0.09279659390449524
epoch:3400 train_loss:0.0826070592186599 valid_loss:2.797412633895874 dis:0.09359271824359894
epoch:3500 train_loss:0.08245076468680164 valid_loss:2.7870678901672363 dis:0.07322120666503906
epoch:3600 train_loss:0.08222319931346776 valid_loss:2.757350206375122 dis:0.06948141008615494
epoch:3700 train_loss:0.09354975792912379 valid_loss:2.748347282409668 dis:0.06458400934934616
epoch:3800 train_loss:0.08191801668754806 valid_loss:2.7195587158203125 dis:0.06873150169849396
epoch:3900 train_loss:0.08176939473536896 valid_loss:2.7091169357299805 dis:0.04791545867919922
epoch:4000 train_loss:0.08164478273162723 valid_loss:2.697150707244873 dis:0.04702045023441315
epoch:4100 train_loss:0.08150561270811656 valid_loss:2.6708357334136963 dis:0.046747807413339615
epoch:4200 train_loss:0.08156213420935707 valid_loss:2.7003695964813232 dis:0.042801592499017715
epoch:4300 train_loss:0.08127036756375353 valid_loss:2.6492836475372314 dis:0.044711120426654816
epoch:4400 train_loss:0.08136324292408706 valid_loss:2.6703360080718994 dis:0.03935125470161438
epoch:4500 train_loss:0.08107580633683657 valid_loss:2.6294493675231934 dis:0.040616583079099655
epoch:4600 train_loss:0.08234694451174296 valid_loss:2.6746580600738525 dis:0.03941754251718521
epoch:4700 train_loss:0.08194863325724754 valid_loss:2.6844356060028076 dis:0.04005979746580124
epoch:4800 train_loss:0.08073097817890612 valid_loss:2.5868031978607178 dis:0.04075012356042862
epoch:4900 train_loss:0.08105182929916996 valid_loss:2.5918004512786865 dis:0.04444786533713341
epoch:5000 train_loss:0.08064005404401238 valid_loss:2.562391757965088 dis:0.04012718424201012
epoch:5100 train_loss:0.08045741135607962 valid_loss:2.5495357513427734 dis:0.043654415756464005
epoch:5200 train_loss:0.08730586283701226 valid_loss:3.0326151847839355 dis:0.046842172741889954
epoch:5300 train_loss:0.0802156790501062 valid_loss:2.5415663719177246 dis:0.044821616262197495
epoch:5400 train_loss:0.08008987352204794 valid_loss:2.521092653274536 dis:0.04613544046878815
epoch:5500 train_loss:0.08037596359887797 valid_loss:2.5099027156829834 dis:0.054520994424819946
epoch:5600 train_loss:0.07989778506604844 valid_loss:2.4993786811828613 dis:0.04698513448238373
epoch:5700 train_loss:0.07994956652691976 valid_loss:2.513261556625366 dis:0.05328455939888954
epoch:5800 train_loss:0.07976905562246552 valid_loss:2.4953274726867676 dis:0.050395168364048004
epoch:5900 train_loss:0.07991409948193191 valid_loss:2.598191261291504 dis:0.05743846669793129
epoch:6000 train_loss:0.07947833786457704 valid_loss:2.459836721420288 dis:0.05135625600814819
epoch:6100 train_loss:0.0797578174158738 valid_loss:2.4618449211120605 dis:0.05534406006336212
epoch:6200 train_loss:0.08056479654727 valid_loss:2.5376718044281006 dis:0.057743459939956665
epoch:6300 train_loss:0.0791797545818088 valid_loss:2.4429218769073486 dis:0.058628108352422714
epoch:6400 train_loss:0.07901485129176163 valid_loss:2.4129414558410645 dis:0.05873943492770195
epoch:6500 train_loss:0.07897773811479679 valid_loss:2.4308433532714844 dis:0.05951981619000435
epoch:6600 train_loss:0.0797275364333628 valid_loss:2.436570644378662 dis:0.06013600155711174
epoch:6700 train_loss:0.07872460461985437 valid_loss:2.384112596511841 dis:0.0610351599752903
epoch:6800 train_loss:0.07883800940833659 valid_loss:2.418558120727539 dis:0.05849225074052811
epoch:6900 train_loss:0.07902299546623959 valid_loss:2.353983163833618 dis:0.06112207472324371
epoch:7000 train_loss:0.079849180472663 valid_loss:2.504974842071533 dis:0.06056337431073189
epoch:7100 train_loss:0.0851353958825228 valid_loss:2.672557830810547 dis:0.0618329793214798
epoch:7200 train_loss:0.07840345350488079 valid_loss:2.336770534515381 dis:0.059191565960645676
epoch:7300 train_loss:0.07812013610957877 valid_loss:2.308572769165039 dis:0.06041639298200607
epoch:7400 train_loss:0.07817863471022886 valid_loss:2.3316380977630615 dis:0.059926968067884445
epoch:7500 train_loss:0.07788499683642645 valid_loss:2.311811923980713 dis:0.05913292616605759
epoch:7600 train_loss:0.07765482445488732 valid_loss:2.2792351245880127 dis:0.06330902874469757
epoch:7700 train_loss:0.07753322709079319 valid_loss:2.259545087814331 dis:0.055454716086387634
epoch:7800 train_loss:0.07744614886064408 valid_loss:2.2421886920928955 dis:0.05858761817216873
epoch:7900 train_loss:0.07730192296124119 valid_loss:2.2365596294403076 dis:0.059075843542814255
epoch:8000 train_loss:0.07795598403851195 valid_loss:2.2677924633026123 dis:0.057206057012081146
epoch:8100 train_loss:0.07710522334682389 valid_loss:2.226041793823242 dis:0.058748386800289154
epoch:8200 train_loss:0.07933008773908466 valid_loss:2.2542314529418945 dis:0.05712602660059929
epoch:8300 train_loss:0.07956968239360125 valid_loss:2.34963321685791 dis:0.056266866624355316
epoch:8400 train_loss:0.07779593306670525 valid_loss:2.3386528491973877 dis:0.05619623139500618
epoch:8500 train_loss:0.07678874583988719 valid_loss:2.1559741497039795 dis:0.05717255547642708
epoch:8600 train_loss:0.07644794333369942 valid_loss:2.1431424617767334 dis:0.056849438697099686
