Epoch:0,Train_loss:0.7070002456506094,Train_acc:0.536875,Dis:13.37583065032959
Epoch:1,Train_loss:0.6686083177725474,Train_acc:0.56,Dis:0.36403247714042664
Epoch:2,Train_loss:0.6313786109288534,Train_acc:0.565,Dis:0.31733593344688416
Epoch:3,Train_loss:0.6092162281274796,Train_acc:0.61125,Dis:0.30249902606010437
Epoch:4,Train_loss:0.5763093034426371,Train_acc:0.606875,Dis:0.3488098382949829
Epoch:5,Train_loss:0.5362874120473862,Train_acc:0.6825,Dis:0.45324161648750305
Epoch:6,Train_loss:0.49768660465876263,Train_acc:0.713125,Dis:0.5419584512710571
Epoch:7,Train_loss:0.44240372876326245,Train_acc:0.796875,Dis:0.6102985739707947
Epoch:8,Train_loss:0.3962880273660024,Train_acc:0.796875,Dis:0.6349701881408691
Epoch:9,Train_loss:0.343714972337087,Train_acc:0.8275,Dis:0.6391478180885315
Epoch:10,Train_loss:0.30171633263429004,Train_acc:0.861875,Dis:0.618465006351471
Epoch:11,Train_loss:0.2600916971762975,Train_acc:0.881875,Dis:0.5583348274230957
Epoch:12,Train_loss:0.23031981041034064,Train_acc:0.89375,Dis:0.5238223671913147
Epoch:13,Train_loss:0.20873387902975082,Train_acc:0.91,Dis:0.4820204973220825
Epoch:14,Train_loss:0.19016116360823312,Train_acc:0.925625,Dis:0.4144006669521332
Epoch:15,Train_loss:0.1642729031542937,Train_acc:0.944375,Dis:0.37994858622550964
Epoch:16,Train_loss:0.15687293683489165,Train_acc:0.945,Dis:0.3342812955379486
Epoch:17,Train_loss:0.13693538680672646,Train_acc:0.9525,Dis:0.27737975120544434
Epoch:18,Train_loss:0.13646847133835158,Train_acc:0.95875,Dis:0.23193131387233734
Epoch:19,Train_loss:0.12472227836648624,Train_acc:0.964375,Dis:0.18988284468650818
Epoch:20,Train_loss:0.12318870301047961,Train_acc:0.969375,Dis:0.16742002964019775
Epoch:21,Train_loss:0.10980601981282234,Train_acc:0.973125,Dis:0.13920778036117554
Epoch:22,Train_loss:0.10216174274682999,Train_acc:0.976875,Dis:0.12207640707492828
Epoch:23,Train_loss:0.09346189349889755,Train_acc:0.97625,Dis:0.1073635146021843
Epoch:24,Train_loss:0.08679211760560672,Train_acc:0.9825,Dis:0.10179910808801651
Epoch:25,Train_loss:0.08966385821501414,Train_acc:0.9825,Dis:0.09398505836725235
Epoch:26,Train_loss:0.08143586851656437,Train_acc:0.984375,Dis:0.09621282666921616
Epoch:27,Train_loss:0.07987291924655437,Train_acc:0.984375,Dis:0.08478515595197678
Epoch:28,Train_loss:0.07715103526910146,Train_acc:0.989375,Dis:0.09698054939508438
Epoch:29,Train_loss:0.07023631284634273,Train_acc:0.986875,Dis:0.08381467312574387
Epoch:30,Train_loss:0.06471288949251175,Train_acc:0.990625,Dis:0.07039955258369446
Epoch:31,Train_loss:0.06504338172574838,Train_acc:0.986875,Dis:0.06578747183084488
Epoch:32,Train_loss:0.06318582221865654,Train_acc:0.990625,Dis:0.05550266429781914
Epoch:33,Train_loss:0.058485403656959534,Train_acc:0.99625,Dis:0.048241470009088516
Epoch:34,Train_loss:0.05890213946501414,Train_acc:0.995625,Dis:0.04294373095035553
Epoch:35,Train_loss:0.055140394096573196,Train_acc:0.991875,Dis:0.04691780358552933
Epoch:36,Train_loss:0.0523188350101312,Train_acc:0.99625,Dis:0.04944022372364998
Epoch:37,Train_loss:0.05092392178873221,Train_acc:0.993125,Dis:0.04048994556069374
Epoch:38,Train_loss:0.05150536013146242,Train_acc:0.991875,Dis:0.035360973328351974
Epoch:39,Train_loss:0.05027477319041888,Train_acc:0.996875,Dis:0.046687692403793335
Epoch:40,Train_loss:0.04913204411665598,Train_acc:0.994375,Dis:0.03522380441427231
Epoch:41,Train_loss:0.04471579318245252,Train_acc:0.99375,Dis:0.03350621834397316
Epoch:42,Train_loss:0.04438671749085188,Train_acc:0.9925,Dis:0.03277553990483284
Epoch:43,Train_loss:0.043966333071390785,Train_acc:0.99375,Dis:0.02823479101061821
Epoch:44,Train_loss:0.04140176779280106,Train_acc:0.996875,Dis:0.023075023666024208
Epoch:45,Train_loss:0.03871151308218638,Train_acc:0.99875,Dis:0.021674763411283493
Epoch:46,Train_loss:0.03979676216840744,Train_acc:0.995,Dis:0.03306117281317711
Epoch:47,Train_loss:0.03629316777611772,Train_acc:0.9975,Dis:0.02535312809050083
Epoch:48,Train_loss:0.040093456084529557,Train_acc:0.995625,Dis:0.023369422182440758
Epoch:49,Train_loss:0.03893096496661504,Train_acc:0.996875,Dis:0.019419528543949127
Epoch:50,Train_loss:0.03426593774929643,Train_acc:0.995,Dis:0.01801474019885063
Epoch:51,Train_loss:0.03338980907574296,Train_acc:0.9975,Dis:0.018936531618237495
best_acc:0.99875 average_time:1.8125810210521405test_loss:0.03410685264195005, test_acc:1.0
