epoch:0 train_loss:0.6039039572293481 valid_loss:17.259592056274414 dis:2.8468616008758545
epoch:100 train_loss:0.2787479127497853 valid_loss:14.764740943908691 dis:3.244257688522339
epoch:200 train_loss:0.2557367074454169 valid_loss:13.663269996643066 dis:3.016148805618286
epoch:300 train_loss:0.24096356576223874 valid_loss:12.940524101257324 dis:2.1368837356567383
epoch:400 train_loss:0.2229272799030169 valid_loss:11.900598526000977 dis:2.5899975299835205
epoch:500 train_loss:0.19753665057371847 valid_loss:10.347885131835938 dis:3.5621659755706787
epoch:600 train_loss:0.16807019696568373 valid_loss:8.57766342163086 dis:3.7906389236450195
epoch:700 train_loss:0.14716639375508336 valid_loss:7.193129539489746 dis:2.947348117828369
epoch:800 train_loss:0.13224596616518838 valid_loss:6.18833589553833 dis:5.235119819641113
epoch:900 train_loss:0.12256247677673944 valid_loss:5.552363872528076 dis:2.1622586250305176
epoch:1000 train_loss:0.11668009581365107 valid_loss:5.128793716430664 dis:1.0982387065887451
epoch:1100 train_loss:0.11270734914433984 valid_loss:4.827391624450684 dis:0.7577263712882996
epoch:1200 train_loss:0.10970649552040442 valid_loss:4.572798728942871 dis:0.638260543346405
epoch:1300 train_loss:0.10732017384509257 valid_loss:4.382935523986816 dis:0.5589907169342041
epoch:1400 train_loss:0.10540386252550828 valid_loss:4.220890522003174 dis:0.4720475375652313
epoch:1500 train_loss:0.10383719304213794 valid_loss:4.084465980529785 dis:0.38170889019966125
epoch:1600 train_loss:0.10252349372018651 valid_loss:3.972963571548462 dis:0.29928532242774963
epoch:1700 train_loss:0.10140429609499987 valid_loss:3.8801281452178955 dis:0.23177014291286469
epoch:1800 train_loss:0.10041919795169257 valid_loss:3.796346426010132 dis:0.18430987000465393
epoch:1900 train_loss:0.0995415007524131 valid_loss:3.7236647605895996 dis:0.15150968730449677
epoch:2000 train_loss:0.09875826835723266 valid_loss:3.659167766571045 dis:0.13003262877464294
epoch:2100 train_loss:0.09806931873305162 valid_loss:3.601006269454956 dis:0.11474187672138214
epoch:2200 train_loss:0.09745787499151354 valid_loss:3.550482749938965 dis:0.10496899485588074
epoch:2300 train_loss:0.09695663665571927 valid_loss:3.507645606994629 dis:0.09480566531419754
epoch:2400 train_loss:0.09682343614246344 valid_loss:3.4781594276428223 dis:0.08800280094146729
epoch:2500 train_loss:0.0961585836034372 valid_loss:3.439068555831909 dis:0.08242490142583847
