epoch:0 train_loss:0.8001796416409487 valid_loss:26.091793060302734 dis:21.51906394958496
epoch:100 train_loss:0.29005676112778594 valid_loss:17.617586135864258 dis:1.151108980178833
epoch:200 train_loss:0.2706103905044709 valid_loss:15.027698516845703 dis:2.3116085529327393
epoch:300 train_loss:0.2597078818483517 valid_loss:13.728372573852539 dis:2.426881790161133
epoch:400 train_loss:0.24747245840036694 valid_loss:12.864184379577637 dis:2.8142735958099365
epoch:500 train_loss:0.22673193581040452 valid_loss:11.742506980895996 dis:6.6484551429748535
epoch:600 train_loss:0.19711171179439715 valid_loss:10.051969528198242 dis:9.379378318786621
epoch:700 train_loss:0.1564345878801719 valid_loss:7.816707134246826 dis:14.931099891662598
epoch:800 train_loss:0.13329166339250406 valid_loss:6.399334907531738 dis:6.197655200958252
epoch:900 train_loss:0.12452684198425192 valid_loss:5.73234748840332 dis:1.626461386680603
epoch:1000 train_loss:0.1196259439841208 valid_loss:5.26686429977417 dis:0.8758676648139954
epoch:1100 train_loss:0.11584710620168535 valid_loss:4.939462184906006 dis:0.860774576663971
epoch:1200 train_loss:0.11229634046633022 valid_loss:4.690670490264893 dis:1.1913059949874878
epoch:1300 train_loss:0.10878854011807448 valid_loss:4.461331367492676 dis:1.309654951095581
epoch:1400 train_loss:0.10531731170760843 valid_loss:4.2167134284973145 dis:1.2633918523788452
epoch:1500 train_loss:0.10203550762885494 valid_loss:3.970851421356201 dis:1.1034654378890991
epoch:1600 train_loss:0.09906097994579807 valid_loss:3.750973701477051 dis:0.9080970287322998
epoch:1700 train_loss:0.0964933729030219 valid_loss:3.561408519744873 dis:0.7413014769554138
epoch:1800 train_loss:0.09431284094553574 valid_loss:3.4014956951141357 dis:0.600962221622467
epoch:1900 train_loss:0.09249316091159779 valid_loss:3.277020215988159 dis:0.49510136246681213
epoch:2000 train_loss:0.09099962621883247 valid_loss:3.166611433029175 dis:0.4248756170272827
epoch:2100 train_loss:0.08976817580600309 valid_loss:3.0711770057678223 dis:0.37724462151527405
epoch:2200 train_loss:0.08877933792148557 valid_loss:2.995722532272339 dis:0.33201539516448975
epoch:2300 train_loss:0.08800735669075155 valid_loss:2.9345736503601074 dis:0.2775976359844208
epoch:2400 train_loss:0.0874099355202942 valid_loss:2.874505043029785 dis:0.21320338547229767
epoch:2500 train_loss:0.08695383180003707 valid_loss:2.8304407596588135 dis:0.16941797733306885
epoch:2600 train_loss:0.08660125967668818 valid_loss:2.7926740646362305 dis:0.14130111038684845
epoch:2700 train_loss:0.086308812337315 valid_loss:2.7671172618865967 dis:0.12577112019062042
epoch:2800 train_loss:0.08609992089111458 valid_loss:2.770796775817871 dis:0.1121126115322113
epoch:2900 train_loss:0.08610367963476094 valid_loss:2.7251577377319336 dis:0.1036895290017128
epoch:3000 train_loss:0.08564152195775178 valid_loss:2.739254951477051 dis:0.09649597108364105
epoch:3100 train_loss:0.08544217761866178 valid_loss:2.7241361141204834 dis:0.10305991768836975
epoch:3200 train_loss:0.08523909755878994 valid_loss:2.7127885818481445 dis:0.12044396251440048
epoch:3300 train_loss:0.08500867357598844 valid_loss:2.7222986221313477 dis:0.13388597965240479
epoch:3400 train_loss:0.0848093406836222 valid_loss:2.731590747833252 dis:0.14664746820926666
epoch:3500 train_loss:0.08450521822764256 valid_loss:2.7301411628723145 dis:0.15955986082553864
epoch:3600 train_loss:0.08423084587522596 valid_loss:2.7316060066223145 dis:0.16795852780342102
epoch:3700 train_loss:0.08393226714769543 valid_loss:2.755929470062256 dis:0.17260800302028656
epoch:3800 train_loss:0.0836311552996235 valid_loss:2.7598283290863037 dis:0.1748187094926834
best_valid_loss:2.7127885818481445 average_time:1.7890461469307923
