Epoch:0,Train_loss:0.8095553119977316,Train_acc:0.420625,Dis:3.967468023300171
Epoch:1,Train_loss:0.8083688219388326,Train_acc:0.56125,Dis:0.0027519799768924713
Epoch:2,Train_loss:0.8079917828241984,Train_acc:0.593125,Dis:0.0019221549155190587
Epoch:3,Train_loss:0.807096521059672,Train_acc:0.539375,Dis:0.0017847856506705284
Epoch:4,Train_loss:0.8065999348958334,Train_acc:0.51875,Dis:0.0017390280263498425
Epoch:5,Train_loss:0.8060956100622813,Train_acc:0.566875,Dis:0.0016993801109492779
Epoch:6,Train_loss:0.805544505516688,Train_acc:0.576875,Dis:0.0017280618194490671
Epoch:7,Train_loss:0.8044875760873159,Train_acc:0.5825,Dis:0.0017953747883439064
Epoch:8,Train_loss:0.803696205218633,Train_acc:0.580625,Dis:0.0018710433505475521
Epoch:9,Train_loss:0.803329179684321,Train_acc:0.588125,Dis:0.0020876957569271326
Epoch:10,Train_loss:0.8011392851670583,Train_acc:0.59625,Dis:0.0025521162897348404
Epoch:11,Train_loss:0.7994446754455566,Train_acc:0.6,Dis:0.0027597746811807156
Epoch:12,Train_loss:0.7976858615875244,Train_acc:0.60375,Dis:0.0027359093073755503
Epoch:13,Train_loss:0.7967296640078226,Train_acc:0.611875,Dis:0.0030449694022536278
Epoch:14,Train_loss:0.7952300310134888,Train_acc:0.62625,Dis:0.003247607033699751
Epoch:15,Train_loss:0.7929826577504476,Train_acc:0.62875,Dis:0.003268943401053548
Epoch:16,Train_loss:0.7917782564957937,Train_acc:0.64125,Dis:0.0036086090840399265
Epoch:17,Train_loss:0.7897510131200155,Train_acc:0.643125,Dis:0.0037816050462424755
Epoch:18,Train_loss:0.7898259659608206,Train_acc:0.65,Dis:0.004089425317943096
Epoch:19,Train_loss:0.7864668269952139,Train_acc:0.655625,Dis:0.004241486545652151
Epoch:20,Train_loss:0.7856137653191885,Train_acc:0.66375,Dis:0.00437410781159997
Epoch:21,Train_loss:0.7818424701690674,Train_acc:0.66625,Dis:0.004345816560089588
Epoch:22,Train_loss:0.7833801110585531,Train_acc:0.668125,Dis:0.0042264461517333984
Epoch:23,Train_loss:0.7792852520942688,Train_acc:0.66875,Dis:0.004689428955316544
Epoch:24,Train_loss:0.7772092521190643,Train_acc:0.671875,Dis:0.0039003901183605194
Epoch:25,Train_loss:0.7782771289348602,Train_acc:0.67125,Dis:0.004160797689110041
Epoch:26,Train_loss:0.7738429009914398,Train_acc:0.673125,Dis:0.004237006884068251
Epoch:27,Train_loss:0.7734256982803345,Train_acc:0.6725,Dis:0.004901398904621601
Epoch:28,Train_loss:0.7696956594785055,Train_acc:0.66875,Dis:0.005980617366731167
Epoch:29,Train_loss:0.7696289519468943,Train_acc:0.66375,Dis:0.006650334689766169
Epoch:30,Train_loss:0.762444257736206,Train_acc:0.659375,Dis:0.0073571284301579
Epoch:31,Train_loss:0.7654639383157095,Train_acc:0.659375,Dis:0.008300400339066982
Epoch:32,Train_loss:0.7576963702837626,Train_acc:0.65625,Dis:0.007322506979107857
Epoch:33,Train_loss:0.7559095521767935,Train_acc:0.655625,Dis:0.008726057596504688
Epoch:34,Train_loss:0.7526705066363016,Train_acc:0.66125,Dis:0.007876604795455933
Epoch:35,Train_loss:0.7517492373784384,Train_acc:0.658125,Dis:0.008104022592306137
Epoch:36,Train_loss:0.7433493832747141,Train_acc:0.639375,Dis:0.008126873522996902
Epoch:37,Train_loss:0.7413030465443929,Train_acc:0.629375,Dis:0.008149325847625732
Epoch:38,Train_loss:0.7358445922533671,Train_acc:0.62875,Dis:0.007402164861559868
Epoch:39,Train_loss:0.7267578343550364,Train_acc:0.62625,Dis:0.008092142641544342
Epoch:40,Train_loss:0.7281784216562907,Train_acc:0.623125,Dis:0.007622018456459045
Epoch:41,Train_loss:0.7127229670683543,Train_acc:0.625,Dis:0.008276108652353287
Epoch:42,Train_loss:0.7171595593293508,Train_acc:0.630625,Dis:0.008694113232195377
Epoch:43,Train_loss:0.7069539725780487,Train_acc:0.631875,Dis:0.008188500069081783
Epoch:44,Train_loss:0.7097200254599253,Train_acc:0.63,Dis:0.008182017132639885
Epoch:45,Train_loss:0.6982626815636953,Train_acc:0.63625,Dis:0.007134533487260342
Epoch:46,Train_loss:0.6923333505789439,Train_acc:0.64,Dis:0.00676328781992197
Epoch:47,Train_loss:0.6900115013122559,Train_acc:0.645625,Dis:0.00675613060593605
Epoch:48,Train_loss:0.6858247518539429,Train_acc:0.65,Dis:0.006294661201536655
Epoch:49,Train_loss:0.6807795862356821,Train_acc:0.6575,Dis:0.005579193588346243
Epoch:50,Train_loss:0.6709865033626556,Train_acc:0.658125,Dis:0.004991570487618446
Epoch:51,Train_loss:0.6732477645079294,Train_acc:0.6625,Dis:0.005109864287078381
Epoch:52,Train_loss:0.6666009624799093,Train_acc:0.66,Dis:0.0048522548750042915
Epoch:53,Train_loss:0.6671278377374014,Train_acc:0.65875,Dis:0.0050269984640181065
Epoch:54,Train_loss:0.6636062959829966,Train_acc:0.659375,Dis:0.004491373896598816
Epoch:55,Train_loss:0.6552841564019521,Train_acc:0.660625,Dis:0.004532633349299431
Epoch:56,Train_loss:0.6586646139621735,Train_acc:0.665625,Dis:0.0042138234712183475
Epoch:57,Train_loss:0.6461631953716278,Train_acc:0.6675,Dis:0.00419578468427062
Epoch:58,Train_loss:0.6464706758658091,Train_acc:0.67375,Dis:0.004203148651868105
Epoch:59,Train_loss:0.639157752195994,Train_acc:0.67375,Dis:0.0036608038935810328
Epoch:60,Train_loss:0.6430590550104777,Train_acc:0.665625,Dis:0.0038278563879430294
Epoch:61,Train_loss:0.6361485322316488,Train_acc:0.669375,Dis:0.0036262499634176493
Epoch:62,Train_loss:0.6353369057178497,Train_acc:0.6725,Dis:0.0034220824018120766
